time	signal1	signal2	signal3	subtracted1	subtracted2	subtracted3	nornmalized1	nornmalized2	nornmalized3
33.242	1.72468	-0.27516	-0.24552	0.15726	0.20474	0.18508	0.00133	0.02121	0.08440
33.253	1.72566	-0.26080	-0.25898	0.15454	0.21434	0.17229	0.00132	0.02131	0.08391
33.264	1.72849	-0.26608	-0.26361	0.15506	0.21139	0.16840	0.00132	0.02128	0.08376
33.275	1.73038	-0.26961	-0.26103	0.15739	0.21526	0.16873	0.00133	0.02132	0.08378
33.286	1.72870	-0.25585	-0.26238	0.15657	0.23325	0.16884	0.00133	0.02151	0.08378
33.297	1.72762	-0.25619	-0.27151	0.15277	0.23754	0.16075	0.00132	0.02155	0.08347
33.308	1.72801	-0.25986	-0.27030	0.15263	0.24324	0.16347	0.00132	0.02161	0.08357
33.319	1.72779	-0.26970	-0.27298	0.15118	0.22437	0.16210	0.00131	0.02142	0.08352
33.330	1.72959	-0.27625	-0.28026	0.15437	0.22891	0.14886	0.00132	0.02146	0.08301
33.341	1.73166	-0.28255	-0.27759	0.15961	0.23696	0.14957	0.00133	0.02155	0.08304
33.352	1.73177	-0.27003	-0.26990	0.15512	0.23709	0.15981	0.00132	0.02155	0.08343
33.363	1.73403	-0.26508	-0.25851	0.15508	0.23811	0.16512	0.00132	0.02156	0.08364
33.374	1.73670	-0.27963	-0.25894	0.15844	0.21344	0.17688	0.00133	0.02130	0.08409
33.385	1.73750	-0.28561	-0.25712	0.15950	0.21225	0.17079	0.00133	0.02129	0.08385
33.396	1.73803	-0.28891	-0.25673	0.16046	0.21568	0.16146	0.00134	0.02132	0.08350
33.407	1.73907	-0.28446	-0.26556	0.16189	0.22179	0.14745	0.00134	0.02139	0.08296
33.418	1.74117	-0.28048	-0.26862	0.16085	0.23146	0.15045	0.00134	0.02149	0.08307
33.429	1.74562	-0.27350	-0.26094	0.16387	0.23000	0.16021	0.00134	0.02148	0.08345
33.440	1.74606	-0.27056	-0.27268	0.16051	0.22789	0.14631	0.00134	0.02145	0.08291
33.451	1.74353	-0.26902	-0.27106	0.15800	0.21620	0.14485	0.00133	0.02133	0.08286
33.462	1.74363	-0.26760	-0.26815	0.16081	0.21746	0.14872	0.00134	0.02134	0.08301
33.473	1.74514	-0.27454	-0.26631	0.16340	0.21672	0.15956	0.00134	0.02134	0.08342
33.484	1.74615	-0.26995	-0.26879	0.16176	0.22297	0.18377	0.00134	0.02140	0.08435
33.495	1.74812	-0.27709	-0.26303	0.16500	0.21806	0.19029	0.00135	0.02135	0.08460
33.506	1.74839	-0.27875	-0.26879	0.16807	0.21112	0.16981	0.00135	0.02128	0.08382
33.517	1.74769	-0.26751	-0.27286	0.16800	0.22716	0.15411	0.00135	0.02145	0.08321
33.528	1.75007	-0.25900	-0.27051	0.17164	0.24164	0.14275	0.00136	0.02160	0.08278
33.539	1.75150	-0.25601	-0.26713	0.17174	0.24422	0.14012	0.00136	0.02163	0.08268
33.550	1.75164	-0.25458	-0.27202	0.17121	0.24091	0.14799	0.00136	0.02159	0.08298
33.561	1.75158	-0.26348	-0.28020	0.16881	0.21855	0.15364	0.00136	0.02135	0.08320
33.572	1.75133	-0.26295	-0.27737	0.16730	0.21779	0.16501	0.00135	0.02135	0.08363
33.583	1.75042	-0.28066	-0.27408	0.16582	0.20993	0.16565	0.00135	0.02126	0.08366
33.594	1.75101	-0.28688	-0.26512	0.16630	0.20817	0.16985	0.00135	0.02124	0.08382
33.605	1.74861	-0.27867	-0.25806	0.16080	0.21650	0.17810	0.00134	0.02133	0.08414
33.616	1.74707	-0.27963	-0.25174	0.15672	0.21670	0.17192	0.00133	0.02133	0.08390
33.627	1.74746	-0.28025	-0.25047	0.15951	0.22833	0.16329	0.00133	0.02146	0.08357
33.638	1.74641	-0.26894	-0.26110	0.15800	0.22763	0.15120	0.00133	0.02145	0.08310
33.649	1.74835	-0.25824	-0.26103	0.15919	0.22801	0.15784	0.00133	0.02145	0.08336
33.660	1.75267	-0.26155	-0.26080	0.16623	0.23339	0.15736	0.00135	0.02151	0.08334
33.671	1.75637	-0.25912	-0.28312	0.17304	0.25211	0.13794	0.00137	0.02171	0.08259
33.682	1.75381	-0.25392	-0.28531	0.17202	0.27555	0.13219	0.00136	0.02196	0.08237
33.693	1.75009	-0.24811	-0.27847	0.16437	0.27330	0.14248	0.00135	0.02193	0.08277
33.704	1.74948	-0.24366	-0.27267	0.16226	0.26311	0.14961	0.00134	0.02182	0.08304
33.715	1.74895	-0.25638	-0.27248	0.16154	0.24718	0.14837	0.00134	0.02166	0.08299
33.726	1.74998	-0.25103	-0.27599	0.16253	0.25643	0.13964	0.00134	0.02175	0.08266
33.737	1.75105	-0.24568	-0.27121	0.16264	0.25752	0.14869	0.00134	0.02177	0.08300
33.748	1.75271	-0.25009	-0.26561	0.16541	0.25488	0.15486	0.00135	0.02174	0.08324
33.759	1.75401	-0.24493	-0.27337	0.16779	0.27171	0.13953	0.00135	0.02191	0.08265
33.770	1.75473	-0.25208	-0.28292	0.16606	0.26064	0.13052	0.00135	0.02180	0.08231
33.781	1.75427	-0.26186	-0.28375	0.16445	0.23669	0.13723	0.00135	0.02155	0.08256
33.792	1.75439	-0.25634	-0.28108	0.16544	0.24134	0.14613	0.00135	0.02159	0.08291
33.803	1.75616	-0.24175	-0.27667	0.16677	0.25968	0.15245	0.00135	0.02179	0.08315
33.814	1.75743	-0.23292	-0.27724	0.16874	0.26871	0.14508	0.00136	0.02188	0.08287
33.825	1.75753	-0.23631	-0.27472	0.17009	0.26919	0.14188	0.00136	0.02189	0.08274
33.836	1.75534	-0.24385	-0.27022	0.16698	0.26229	0.14955	0.00135	0.02182	0.08304
33.847	1.75162	-0.25315	-0.27774	0.16159	0.25010	0.14679	0.00134	0.02169	0.08293
33.858	1.74820	-0.27349	-0.28114	0.15814	0.23196	0.14993	0.00133	0.02150	0.08305
33.869	1.74706	-0.28399	-0.27895	0.15853	0.22803	0.15333	0.00133	0.02145	0.08318
33.880	1.74857	-0.26682	-0.28631	0.15997	0.24447	0.13982	0.00133	0.02163	0.08266
33.891	1.75051	-0.26070	-0.28521	0.16142	0.24553	0.14024	0.00134	0.02164	0.08268
33.902	1.75215	-0.26391	-0.27676	0.16321	0.24552	0.14927	0.00134	0.02164	0.08303
33.913	1.75126	-0.25196	-0.27241	0.16110	0.25639	0.15463	0.00134	0.02175	0.08323
33.924	1.75075	-0.24330	-0.26274	0.16105	0.26749	0.15915	0.00134	0.02187	0.08341
33.935	1.75216	-0.24122	-0.27047	0.16333	0.27066	0.14118	0.00134	0.02190	0.08272
33.946	1.75641	-0.24027	-0.27372	0.16531	0.27109	0.14259	0.00135	0.02191	0.08277
33.957	1.75531	-0.25344	-0.27430	0.16151	0.24939	0.14833	0.00134	0.02168	0.08299
33.968	1.75395	-0.25679	-0.27109	0.15962	0.24435	0.15141	0.00133	0.02163	0.08311
33.979	1.75601	-0.24550	-0.26942	0.16344	0.26195	0.14973	0.00134	0.02181	0.08304
33.990	1.75621	-0.24094	-0.27129	0.16519	0.27111	0.14607	0.00135	0.02191	0.08290
34.001	1.75286	-0.24190	-0.27588	0.16026	0.25841	0.14050	0.00134	0.02177	0.08269
34.012	1.74754	-0.25691	-0.27419	0.15468	0.24168	0.14337	0.00132	0.02160	0.08280
34.023	1.74688	-0.25982	-0.26747	0.15641	0.23355	0.14939	0.00133	0.02151	0.08303
34.034	1.74671	-0.26014	-0.28083	0.15697	0.23702	0.14155	0.00133	0.02155	0.08273
34.045	1.74517	-0.26807	-0.27809	0.15634	0.23247	0.14381	0.00133	0.02150	0.08282
34.056	1.74645	-0.28173	-0.28718	0.15931	0.21513	0.13655	0.00133	0.02132	0.08254
34.067	1.74715	-0.28651	-0.28203	0.15717	0.20651	0.14407	0.00133	0.02123	0.08283
34.078	1.74570	-0.28108	-0.29283	0.15483	0.22522	0.12537	0.00132	0.02142	0.08211
34.089	1.74919	-0.28680	-0.28483	0.15620	0.22510	0.12954	0.00133	0.02142	0.08227
34.100	1.75248	-0.28574	-0.28083	0.16187	0.22662	0.13263	0.00134	0.02144	0.08239
34.111	1.75269	-0.27353	-0.28948	0.16180	0.22448	0.13132	0.00134	0.02142	0.08234
34.122	1.74904	-0.26785	-0.28165	0.15825	0.24279	0.14766	0.00133	0.02161	0.08297
34.133	1.74874	-0.27904	-0.27742	0.15660	0.23742	0.16017	0.00133	0.02155	0.08345
34.144	1.74870	-0.25919	-0.26658	0.15401	0.26508	0.17238	0.00132	0.02184	0.08392
34.155	1.74848	-0.25442	-0.26679	0.15227	0.26546	0.17860	0.00132	0.02185	0.08415
34.166	1.74619	-0.25994	-0.26746	0.14873	0.25984	0.17642	0.00131	0.02179	0.08407
34.177	1.74958	-0.27152	-0.28026	0.15361	0.24090	0.16102	0.00132	0.02159	0.08348
34.188	1.75036	-0.27967	-0.27592	0.15545	0.23327	0.15235	0.00132	0.02151	0.08315
34.199	1.74949	-0.27587	-0.27562	0.15470	0.21565	0.14709	0.00132	0.02132	0.08294
34.210	1.74898	-0.27391	-0.28065	0.15061	0.20951	0.14730	0.00131	0.02126	0.08295
34.221	1.74803	-0.26987	-0.28262	0.14738	0.21182	0.12898	0.00130	0.02128	0.08225
34.232	1.74736	-0.26680	-0.27421	0.14430	0.21960	0.13554	0.00130	0.02137	0.08250
34.243	1.74420	-0.26205	-0.27043	0.13990	0.23331	0.13078	0.00129	0.02151	0.08232
34.254	1.74856	-0.26345	-0.27043	0.14524	0.23995	0.12661	0.00130	0.02158	0.08216
34.265	1.74816	-0.28134	-0.26908	0.14770	0.24031	0.13424	0.00130	0.02158	0.08245
34.276	1.75106	-0.28730	-0.27371	0.15005	0.22762	0.13900	0.00131	0.02145	0.08263
34.287	1.74951	-0.28649	-0.27650	0.14950	0.24023	0.15414	0.00131	0.02158	0.08321
34.298	1.75195	-0.28030	-0.27026	0.15016	0.23369	0.15752	0.00131	0.02151	0.08334
34.309	1.75253	-0.26418	-0.27100	0.14989	0.23909	0.15086	0.00131	0.02157	0.08309
34.320	1.75129	-0.25591	-0.27697	0.14843	0.27162	0.13474	0.00131	0.02191	0.08247
34.331	1.75170	-0.26023	-0.27437	0.15041	0.28068	0.13907	0.00131	0.02201	0.08263
34.342	1.75224	-0.26454	-0.27666	0.15135	0.28097	0.14558	0.00131	0.02201	0.08289
34.353	1.75200	-0.26954	-0.28148	0.14884	0.27872	0.13768	0.00131	0.02199	0.08258
34.364	1.75181	-0.29009	-0.28335	0.14397	0.24289	0.13831	0.00130	0.02161	0.08261
34.375	1.75309	-0.30552	-0.28709	0.14277	0.20936	0.13405	0.00129	0.02126	0.08244
34.386	1.75456	-0.29468	-0.29080	0.14406	0.21505	0.12762	0.00130	0.02132	0.08219
34.397	1.75051	-0.27840	-0.29029	0.13890	0.23043	0.12399	0.00128	0.02148	0.08205
34.408	1.74942	-0.27045	-0.28784	0.13856	0.24542	0.12071	0.00128	0.02164	0.08193
34.419	1.74916	-0.28534	-0.28021	0.13796	0.24055	0.13793	0.00128	0.02159	0.08259
34.430	1.75225	-0.28294	-0.27710	0.13966	0.24279	0.14134	0.00128	0.02161	0.08272
34.441	1.75602	-0.27414	-0.27239	0.14305	0.26066	0.14817	0.00129	0.02180	0.08298
34.452	1.75485	-0.27748	-0.26935	0.14345	0.25996	0.16518	0.00129	0.02179	0.08364
34.463	1.75576	-0.27239	-0.27787	0.14516	0.27326	0.16427	0.00130	0.02193	0.08360
34.474	1.75423	-0.26214	-0.27394	0.14262	0.28323	0.16361	0.00129	0.02204	0.08358
34.485	1.75378	-0.27171	-0.26613	0.14114	0.27312	0.16368	0.00129	0.02193	0.08358
34.496	1.75552	-0.27893	-0.26915	0.14214	0.25464	0.16581	0.00129	0.02173	0.08366
34.507	1.75528	-0.27338	-0.28159	0.14221	0.24619	0.15325	0.00129	0.02165	0.08318
34.518	1.75447	-0.26851	-0.28480	0.14190	0.25361	0.14818	0.00129	0.02172	0.08299
34.529	1.75389	-0.26587	-0.28185	0.13958	0.25369	0.15329	0.00128	0.02172	0.08318
34.540	1.75099	-0.26822	-0.28538	0.13401	0.24124	0.14680	0.00127	0.02159	0.08293
34.551	1.74981	-0.27846	-0.28819	0.13233	0.22604	0.14629	0.00127	0.02143	0.08291
34.562	1.75151	-0.27940	-0.29227	0.13494	0.22252	0.14552	0.00127	0.02140	0.08288
34.573	1.75335	-0.27443	-0.29144	0.13715	0.22323	0.14367	0.00128	0.02140	0.08281
34.584	1.75547	-0.27680	-0.28529	0.13873	0.22748	0.14215	0.00128	0.02145	0.08275
34.595	1.75500	-0.27069	-0.28018	0.13771	0.24608	0.14469	0.00128	0.02164	0.08285
34.606	1.75553	-0.26032	-0.27805	0.13601	0.25967	0.15195	0.00128	0.02179	0.08313
34.617	1.75622	-0.24829	-0.28176	0.13275	0.27353	0.15121	0.00127	0.02193	0.08310
34.628	1.75783	-0.23549	-0.27806	0.13407	0.29576	0.15409	0.00127	0.02217	0.08321
34.639	1.75625	-0.22687	-0.26758	0.13232	0.29988	0.15569	0.00127	0.02221	0.08327
34.650	1.75247	-0.24040	-0.26296	0.13062	0.28843	0.15286	0.00126	0.02209	0.08317
34.661	1.75459	-0.25067	-0.26644	0.13097	0.28464	0.14952	0.00126	0.02205	0.08304
34.672	1.75726	-0.25828	-0.26791	0.13221	0.27174	0.14466	0.00127	0.02192	0.08285
34.683	1.75993	-0.26495	-0.27617	0.13374	0.26262	0.14558	0.00127	0.02182	0.08289
34.694	1.76202	-0.27273	-0.27580	0.13639	0.26275	0.15687	0.00128	0.02182	0.08332
34.705	1.76226	-0.26650	-0.26892	0.13674	0.25373	0.16055	0.00128	0.02173	0.08346
34.716	1.76548	-0.26456	-0.26879	0.14259	0.24044	0.16204	0.00129	0.02159	0.08352
34.727	1.76595	-0.25398	-0.27038	0.14079	0.27551	0.16344	0.00129	0.02195	0.08357
34.738	1.76489	-0.24950	-0.27256	0.13888	0.28343	0.16248	0.00128	0.02204	0.08353
34.749	1.76317	-0.25982	-0.28212	0.13470	0.26489	0.14924	0.00127	0.02184	0.08303
34.760	1.76543	-0.26130	-0.27183	0.13497	0.25217	0.16231	0.00127	0.02171	0.08353
34.771	1.76433	-0.27176	-0.27287	0.13559	0.23689	0.16102	0.00127	0.02155	0.08348
34.782	1.76251	-0.28163	-0.27510	0.13207	0.22003	0.16007	0.00127	0.02137	0.08344
34.793	1.76250	-0.26940	-0.27855	0.13093	0.21961	0.15153	0.00126	0.02137	0.08311
34.804	1.76129	-0.25503	-0.27387	0.13005	0.23644	0.16205	0.00126	0.02154	0.08352
34.815	1.75943	-0.25935	-0.27745	0.13152	0.23249	0.16510	0.00126	0.02150	0.08364
34.826	1.76202	-0.26614	-0.28296	0.13474	0.22498	0.16199	0.00127	0.02142	0.08352
34.837	1.76349	-0.27369	-0.28292	0.13579	0.21363	0.14610	0.00128	0.02130	0.08291
34.848	1.76321	-0.27713	-0.28434	0.13118	0.22024	0.13917	0.00126	0.02137	0.08264
34.859	1.76617	-0.28033	-0.27488	0.13505	0.22462	0.13895	0.00127	0.02142	0.08263
34.870	1.76827	-0.29213	-0.27109	0.13945	0.19862	0.14739	0.00128	0.02114	0.08295
34.881	1.76726	-0.29195	-0.27379	0.13806	0.19816	0.14922	0.00128	0.02114	0.08303
34.892	1.76740	-0.27557	-0.27534	0.13653	0.21838	0.15599	0.00128	0.02135	0.08329
34.903	1.76790	-0.26077	-0.27553	0.13732	0.22462	0.14745	0.00128	0.02142	0.08296
34.914	1.76672	-0.25467	-0.26172	0.13587	0.23633	0.15472	0.00128	0.02154	0.08324
34.925	1.76865	-0.25410	-0.27167	0.13592	0.23614	0.16231	0.00128	0.02154	0.08353
34.936	1.76859	-0.25819	-0.27872	0.13553	0.23990	0.15221	0.00127	0.02158	0.08314
34.947	1.76968	-0.25369	-0.26653	0.13532	0.23346	0.16798	0.00127	0.02151	0.08375
34.958	1.76805	-0.24636	-0.26731	0.13272	0.24887	0.15944	0.00127	0.02167	0.08342
34.969	1.76774	-0.25272	-0.26337	0.13330	0.25648	0.15773	0.00127	0.02175	0.08335
34.980	1.76568	-0.25624	-0.26143	0.13120	0.25576	0.15562	0.00126	0.02175	0.08327
34.991	1.76704	-0.25031	-0.26401	0.12931	0.24888	0.14637	0.00126	0.02167	0.08292
35.002	1.76609	-0.24573	-0.26227	0.12541	0.25679	0.14793	0.00125	0.02176	0.08298
35.013	1.76930	-0.25567	-0.27123	0.13036	0.24263	0.14499	0.00126	0.02161	0.08286
35.024	1.77289	-0.25861	-0.27453	0.13135	0.24411	0.15069	0.00126	0.02162	0.08308
35.035	1.77399	-0.25067	-0.26723	0.12905	0.25135	0.15996	0.00126	0.02170	0.08344
35.046	1.77520	-0.25331	-0.26719	0.12994	0.24596	0.16279	0.00126	0.02164	0.08355
35.057	1.77656	-0.26829	-0.26185	0.13212	0.22742	0.17137	0.00127	0.02145	0.08388
35.068	1.77503	-0.27160	-0.26564	0.12954	0.22605	0.16610	0.00126	0.02143	0.08367
35.079	1.77712	-0.27444	-0.27243	0.13279	0.22327	0.14567	0.00127	0.02140	0.08289
35.090	1.77825	-0.26299	-0.26906	0.13245	0.23540	0.14521	0.00127	0.02153	0.08287
35.101	1.77971	-0.25261	-0.26693	0.13232	0.24402	0.15338	0.00127	0.02162	0.08319
35.112	1.78158	-0.24418	-0.27718	0.13036	0.24141	0.14267	0.00126	0.02160	0.08277
35.123	1.78286	-0.24230	-0.27592	0.13122	0.24840	0.13935	0.00126	0.02167	0.08265
35.134	1.78293	-0.24716	-0.26546	0.13066	0.26193	0.15687	0.00126	0.02181	0.08332
35.145	1.78318	-0.25861	-0.26581	0.13154	0.26556	0.16288	0.00126	0.02185	0.08355
35.156	1.78461	-0.25966	-0.27379	0.13537	0.26667	0.15267	0.00127	0.02186	0.08316
35.167	1.78118	-0.25361	-0.28580	0.13173	0.26333	0.14268	0.00127	0.02183	0.08277
35.178	1.77778	-0.25854	-0.29088	0.12586	0.24537	0.14452	0.00125	0.02164	0.08284
35.189	1.78026	-0.27075	-0.28847	0.12572	0.22984	0.14716	0.00125	0.02147	0.08295
35.200	1.78377	-0.26941	-0.28637	0.12785	0.22821	0.14677	0.00126	0.02146	0.08293
35.211	1.78713	-0.26452	-0.28111	0.13122	0.23153	0.14767	0.00126	0.02149	0.08297
35.222	1.78870	-0.26751	-0.28093	0.13562	0.23569	0.14751	0.00127	0.02154	0.08296
35.233	1.78662	-0.26497	-0.28127	0.13591	0.25449	0.15447	0.00128	0.02173	0.08323
35.244	1.78604	-0.25122	-0.27160	0.13281	0.27267	0.17117	0.00127	0.02193	0.08387
35.255	1.78777	-0.24371	-0.26490	0.13156	0.26034	0.17803	0.00126	0.02180	0.08413
35.266	1.78767	-0.25244	-0.26913	0.13097	0.23916	0.17067	0.00126	0.02157	0.08385
35.277	1.78679	-0.25711	-0.27905	0.12901	0.23663	0.16517	0.00126	0.02154	0.08364
35.288	1.78641	-0.26080	-0.28369	0.12793	0.24479	0.15662	0.00126	0.02163	0.08331
35.299	1.78574	-0.26423	-0.28726	0.12794	0.24838	0.15073	0.00126	0.02167	0.08308
35.310	1.78574	-0.26598	-0.29250	0.12604	0.24859	0.14513	0.00125	0.02167	0.08287
35.321	1.78729	-0.27924	-0.29056	0.12963	0.23079	0.12948	0.00126	0.02148	0.08227
35.332	1.79059	-0.28410	-0.28872	0.13567	0.22529	0.13123	0.00128	0.02143	0.08233
35.343	1.79184	-0.27561	-0.28597	0.13427	0.23430	0.14607	0.00127	0.02152	0.08290
35.354	1.79310	-0.25436	-0.28164	0.13270	0.25557	0.15493	0.00127	0.02174	0.08324
35.365	1.79708	-0.24887	-0.28527	0.13595	0.27728	0.15998	0.00128	0.02197	0.08344
35.376	1.79885	-0.25386	-0.29251	0.13775	0.28451	0.14629	0.00128	0.02205	0.08291
35.387	1.79818	-0.26156	-0.28890	0.13596	0.26652	0.15252	0.00128	0.02186	0.08315
35.398	1.79807	-0.25970	-0.27879	0.13230	0.26236	0.16152	0.00127	0.02182	0.08350
35.409	1.79387	-0.26736	-0.28392	0.12975	0.25441	0.16387	0.00126	0.02173	0.08359
35.420	1.79659	-0.27742	-0.27977	0.13065	0.23624	0.16434	0.00126	0.02154	0.08361
35.431	1.80151	-0.27237	-0.27974	0.13594	0.23176	0.16039	0.00128	0.02149	0.08345
35.442	1.80320	-0.26727	-0.28169	0.13517	0.24015	0.15819	0.00127	0.02158	0.08337
35.453	1.80415	-0.26077	-0.28888	0.13373	0.25035	0.14863	0.00127	0.02169	0.08300
35.464	1.80565	-0.25775	-0.28830	0.13445	0.26543	0.14974	0.00127	0.02185	0.08305
35.475	1.80595	-0.25187	-0.29088	0.13248	0.28081	0.14833	0.00127	0.02201	0.08299
35.486	1.80401	-0.24598	-0.29030	0.12713	0.28328	0.14210	0.00125	0.02204	0.08275
35.497	1.80237	-0.26227	-0.28447	0.12352	0.26186	0.14285	0.00125	0.02181	0.08278
35.508	1.80209	-0.26390	-0.29127	0.12276	0.24725	0.13560	0.00124	0.02166	0.08250
35.519	1.80172	-0.26614	-0.29239	0.12379	0.24543	0.13736	0.00125	0.02164	0.08257
35.530	1.80289	-0.26782	-0.30041	0.12607	0.24577	0.12358	0.00125	0.02164	0.08204
35.541	1.80457	-0.26806	-0.30426	0.12807	0.23565	0.12477	0.00126	0.02153	0.08208
35.552	1.80470	-0.27500	-0.30424	0.12975	0.23305	0.12370	0.00126	0.02151	0.08204
35.563	1.80274	-0.27073	-0.29977	0.12574	0.23876	0.13343	0.00125	0.02157	0.08242
35.574	1.80210	-0.27706	-0.30885	0.12285	0.24551	0.13256	0.00124	0.02164	0.08238
35.585	1.80225	-0.26764	-0.30193	0.12043	0.25475	0.14911	0.00124	0.02174	0.08302
35.596	1.80392	-0.27946	-0.28949	0.12202	0.24187	0.15325	0.00124	0.02160	0.08318
35.607	1.80701	-0.28058	-0.29664	0.12311	0.24283	0.14091	0.00124	0.02161	0.08271
35.618	1.81068	-0.27499	-0.30530	0.12452	0.26206	0.12362	0.00125	0.02181	0.08204
35.629	1.81174	-0.27301	-0.29303	0.12505	0.27120	0.12734	0.00125	0.02191	0.08218
35.640	1.81345	-0.28197	-0.29942	0.12663	0.25439	0.11805	0.00125	0.02173	0.08183
35.651	1.81135	-0.26765	-0.29245	0.12470	0.26459	0.13098	0.00125	0.02184	0.08232
35.662	1.80930	-0.26213	-0.28314	0.12007	0.25127	0.14878	0.00124	0.02170	0.08301
35.673	1.80851	-0.26415	-0.27697	0.11898	0.24750	0.16129	0.00123	0.02166	0.08349
35.684	1.80805	-0.25304	-0.28508	0.12071	0.26536	0.15211	0.00124	0.02185	0.08314
35.695	1.80844	-0.24131	-0.28307	0.11857	0.27039	0.15350	0.00123	0.02190	0.08319
35.706	1.81156	-0.24980	-0.28688	0.12390	0.26297	0.14527	0.00125	0.02182	0.08287
35.717	1.81185	-0.25102	-0.28502	0.12260	0.26570	0.14892	0.00124	0.02185	0.08301
35.728	1.81104	-0.24741	-0.28450	0.11883	0.27589	0.15233	0.00123	0.02196	0.08314
35.739	1.80956	-0.25400	-0.29139	0.11785	0.26239	0.14315	0.00123	0.02182	0.08279
35.750	1.81181	-0.26605	-0.29782	0.11910	0.25281	0.13226	0.00123	0.02172	0.08237
35.761	1.81631	-0.27390	-0.28910	0.12254	0.23125	0.14201	0.00124	0.02149	0.08275
35.772	1.81769	-0.27128	-0.28551	0.12315	0.22842	0.15136	0.00124	0.02146	0.08311
35.783	1.81680	-0.26280	-0.28531	0.12259	0.23550	0.14497	0.00124	0.02153	0.08286
35.794	1.81656	-0.25818	-0.28470	0.12130	0.25578	0.14616	0.00124	0.02175	0.08291
35.805	1.81882	-0.25775	-0.27875	0.12086	0.25813	0.15969	0.00124	0.02177	0.08343
35.816	1.81872	-0.25749	-0.27023	0.12079	0.26614	0.16112	0.00124	0.02186	0.08348
35.827	1.82095	-0.25458	-0.27138	0.12553	0.27026	0.15931	0.00125	0.02190	0.08341
35.838	1.82140	-0.25383	-0.27763	0.12665	0.26642	0.16318	0.00125	0.02186	0.08356
35.849	1.82021	-0.24563	-0.26910	0.12411	0.27792	0.17075	0.00125	0.02198	0.08385
35.860	1.82018	-0.25226	-0.26717	0.11942	0.27875	0.17359	0.00124	0.02199	0.08396
35.871	1.82141	-0.25448	-0.26727	0.11741	0.27102	0.17586	0.00123	0.02191	0.08405
35.882	1.82166	-0.25275	-0.26302	0.11651	0.26967	0.18226	0.00123	0.02189	0.08430
35.893	1.81965	-0.25456	-0.27315	0.11452	0.27539	0.18237	0.00122	0.02195	0.08430
35.904	1.81683	-0.25946	-0.28588	0.11181	0.26990	0.16799	0.00122	0.02190	0.08375
35.915	1.81787	-0.25912	-0.28499	0.10903	0.27664	0.15968	0.00121	0.02197	0.08343
35.926	1.82238	-0.26007	-0.28900	0.11044	0.27920	0.15711	0.00121	0.02199	0.08333
35.937	1.82353	-0.26184	-0.29103	0.11066	0.26516	0.15809	0.00121	0.02185	0.08337
35.948	1.82407	-0.25428	-0.29008	0.11122	0.26885	0.15699	0.00122	0.02188	0.08332
35.959	1.82683	-0.25936	-0.29282	0.11509	0.26966	0.14948	0.00122	0.02189	0.08304
35.970	1.82938	-0.27295	-0.28405	0.11674	0.24863	0.15586	0.00123	0.02167	0.08328
35.981	1.83161	-0.27651	-0.28387	0.11674	0.22610	0.15803	0.00123	0.02143	0.08336
35.992	1.83338	-0.27006	-0.28780	0.11770	0.22797	0.15304	0.00123	0.02145	0.08317
36.003	1.83383	-0.26497	-0.27748	0.11888	0.23367	0.15948	0.00123	0.02151	0.08342
36.014	1.83236	-0.26311	-0.27566	0.11366	0.23310	0.16223	0.00122	0.02151	0.08353
36.025	1.83325	-0.26454	-0.28821	0.11084	0.23993	0.14959	0.00121	0.02158	0.08304
36.036	1.83345	-0.26889	-0.29419	0.11118	0.24525	0.14865	0.00122	0.02164	0.08300
36.047	1.83571	-0.26283	-0.29416	0.11540	0.23929	0.16014	0.00123	0.02157	0.08344
36.058	1.83795	-0.27238	-0.29379	0.11676	0.22174	0.15887	0.00123	0.02139	0.08340
36.069	1.83717	-0.27264	-0.28524	0.11345	0.21624	0.15700	0.00122	0.02133	0.08332
36.080	1.83694	-0.27036	-0.28533	0.11271	0.22482	0.15256	0.00122	0.02142	0.08315
36.091	1.83920	-0.26074	-0.28811	0.11481	0.24939	0.15935	0.00122	0.02168	0.08341
36.102	1.84073	-0.26959	-0.29409	0.11689	0.23248	0.16076	0.00123	0.02150	0.08347
36.113	1.84115	-0.28941	-0.29174	0.11884	0.20735	0.15927	0.00123	0.02124	0.08341
36.124	1.84303	-0.30296	-0.30514	0.12012	0.20410	0.14541	0.00124	0.02120	0.08288
36.135	1.84466	-0.29370	-0.31492	0.11987	0.21579	0.12786	0.00124	0.02133	0.08220
36.146	1.84370	-0.27716	-0.31411	0.11616	0.23883	0.13754	0.00123	0.02157	0.08258
36.157	1.84198	-0.26983	-0.31169	0.11125	0.25230	0.14616	0.00122	0.02171	0.08291
36.168	1.84371	-0.27243	-0.30141	0.11286	0.24994	0.15610	0.00122	0.02169	0.08329
36.179	1.84733	-0.26802	-0.29223	0.11658	0.25704	0.16650	0.00123	0.02176	0.08369
36.190	1.84945	-0.26114	-0.29525	0.11748	0.24666	0.16672	0.00123	0.02165	0.08370
36.201	1.85225	-0.27211	-0.30172	0.11627	0.25295	0.15096	0.00123	0.02172	0.08309
36.212	1.85659	-0.26587	-0.30831	0.11748	0.26247	0.14231	0.00123	0.02182	0.08276
36.223	1.85865	-0.26914	-0.30271	0.11940	0.24985	0.14446	0.00124	0.02168	0.08284
36.234	1.86166	-0.26456	-0.29626	0.12173	0.25766	0.16026	0.00124	0.02177	0.08345
