time	signal1	signal2	signal3	subtracted1	subtracted2	subtracted3	normalized1	normalized2	normalized3
32.934	1.71905	-0.04588	-0.25903	0.1735899999999999	0.46613	0.16095000000000004	0.0017133120801734985	0.021717587113894092	0.0834761380277877
32.945	1.71614	-0.04941	-0.25793	0.16842000000000001	0.46612000000000003	0.15672000000000003	0.0016977981677199173	0.021717485847517547	0.08331346373940117
32.956	1.71591	-0.05733	-0.25918	0.17017000000000015	0.45177999999999996	0.14748999999999995	0.0017030494920514008	0.021572269863551655	0.08295850305812277
32.967	1.71784	-0.05403	-0.26253	0.1737200000000001	0.45214999999999994	0.13634000000000002	0.0017137021785524093	0.021576016719483834	0.08252970440197394
32.978	1.72102	-0.05565	-0.26273	0.17466000000000004	0.44253000000000003	0.13599999999999995	0.0017165228899076058	0.021478598465247304	0.08251662892725728
32.989	1.72617	-0.05936	-0.27585	0.17955999999999994	0.43585999999999997	0.12401000000000001	0.0017312265980357583	0.02141105379209162	0.0820555261571026
33.0	1.72798	-0.05173	-0.28111	0.18186999999999998	0.42903	0.12056999999999995	0.0017381583461533161	0.021341888856911215	0.08192323311879297
33.011	1.72713	-0.03836	-0.27573	0.17881999999999998	0.42830999999999997	0.12567	0.0017290060380327312	0.021334597677799955	0.08211936523954269
33.022	1.72471	-0.03282	-0.27555	0.17469999999999986	0.43423	0.13398	0.0017166429201780392	0.021394547372714744	0.08243894522452898
33.033	1.72069	-0.04175	-0.26591	0.1692800000000001	0.43973999999999996	0.14488	0.0017003788185342462	0.02145034514619118	0.08285812956103324
33.044	1.71966	-0.04041	-0.25189	0.16742999999999997	0.45546	0.1592	0.001694827418526678	0.02160953589012031	0.08340883779027554
33.055	1.72156	-0.02672	-0.25547	0.17111999999999994	0.46171999999999996	0.15608000000000005	0.0017059002109742053	0.021672928641837636	0.08328885108111102
33.066	1.72197	-0.0247	-0.26079	0.17314999999999992	0.45583	0.14432	0.0017119917471987256	0.021613282746052485	0.08283659348502934
33.077	1.72203	-0.0283	-0.25169	0.17301999999999995	0.44899	0.14755999999999997	0.0017116016488198157	0.021544016544495535	0.08296119506762327
33.088	1.72355	-0.02791	-0.24041	0.17474999999999996	0.44237	0.15748999999999996	0.0017167929580160818	0.02147697820322258	0.08334307584390652
33.099	1.72455	-0.01711	-0.24377	0.17290000000000005	0.45461999999999997	0.15415	0.0017112415580085142	0.021601029514490507	0.08321462853345475
33.11	1.7242	-0.01368	-0.24971	0.16769999999999996	0.46059	0.15212000000000003	0.0016956376228521068	0.021661485541288023	0.08313656025794065
33.121	1.72281	-0.02232	-0.25365	0.16483999999999988	0.45450999999999997	0.15319	0.0016870554585160828	0.02159991558434851	0.08317770954601951
33.132	1.72176	-0.0179	-0.25763	0.16276000000000002	0.46443999999999996	0.15258	0.0016808138844535202	0.02170047309625794	0.0831542506060867
33.143	1.72166	-0.02257	-0.26071	0.16060999999999992	0.4655	0.15006000000000003	0.0016743622574176978	0.02171120733217174	0.08305733826406919
33.154	1.72281	-0.02616	-0.26477	0.16093999999999986	0.47070999999999996	0.14823999999999998	0.0016753525071487774	0.021763967114351815	0.08298734601705655
33.165	1.72441	-0.0182	-0.26521	0.16033000000000008	0.4787	0.15186	0.001673522045524661	0.021844878949211468	0.08312656136551028
33.176	1.72424	-0.01192	-0.26394	0.15728999999999993	0.48206	0.14745999999999998	0.0016643997449716842	0.021878904451730675	0.08295734933976544
33.187	1.7253	-0.01109	-0.26458	0.15761000000000003	0.48255000000000003	0.14261000000000001	0.0016653599871351557	0.021883866504181386	0.08277083153866031
33.198	1.72715	-0.01307	-0.27109	0.1592	0.47646	0.14227	0.001670131190384903	0.02182219528086533	0.08275775606394367
33.209	1.72856	-0.01371	-0.26727	0.16156000000000015	0.48216	0.14989999999999998	0.0016772129763405036	0.021879917115496125	0.08305118509949666
33.22	1.7326	-0.01915	-0.2489	0.1650799999999999	0.47956	0.16925	0.001687775640138686	0.02185358785759436	0.08379533343998817
33.231	1.73101	-0.0268	-0.24356	0.16294999999999993	0.46204	0.18285	0.001681384028238081	0.021676169165887084	0.08431835242865406
33.242	1.73025	-0.03144	-0.24552	0.16283000000000003	0.44845999999999997	0.18508	0.0016810239374267797	0.021538649426538634	0.08440411215988382
33.253	1.72881	-0.04022	-0.25898	0.15768999999999989	0.43492000000000003	0.17229	0.001665600047676023	0.021401534752696367	0.08391224356686643
33.264	1.73133	-0.03809	-0.26361	0.15789999999999993	0.43938	0.1684	0.0016662302065958011	0.02144669955663555	0.08376264475319656
33.275	1.73189	-0.04739	-0.26103	0.15889999999999982	0.43748000000000004	0.16873	0.0016692309633566482	0.021427458945091953	0.08377533565512743
33.286	1.73507	-0.04391	-0.26238	0.16293999999999986	0.44519	0.16884	0.0016813540206704724	0.02150553532140834	0.08377956595577103
33.297	1.7336	-0.02719	-0.27151	0.15874999999999995	0.46654	0.16075	0.0016687808498425216	0.02172173903533245	0.08346844657207202
33.308	1.73238	-0.02865	-0.2703	0.15700000000000003	0.47445	0.16347	0.0016635295255110385	0.021801840739179738	0.0835730503698052
33.319	1.73235	-0.02836	-0.27298	0.15574	0.46571	0.16210000000000002	0.0016597485719923705	0.02171333392607919	0.08352036389815282
33.33	1.73744	-0.02707	-0.28026	0.16222000000000003	0.47809000000000007	0.14886	0.0016791934758026627	0.021838701700242207	0.08301118952977515
33.341	1.73918	-0.02268	-0.27759	0.16713	0.49683000000000005	0.14956999999999998	0.001693927191498424	0.022028474889888006	0.08303849419756579
33.352	1.74163	-0.02229	-0.2699	0.1649799999999999	0.48483000000000004	0.15981	0.0016874755644626014	0.021906955238033706	0.08343229673020834
33.363	1.74357	-0.01489	-0.25851	0.16462	0.4883	0.16512	0.0016863952920286966	0.021942094670694908	0.08363650487945949
33.374	1.74444	-0.00673	-0.25894	0.16618	0.48634	0.17687999999999998	0.0016910764725756187	0.02192224646089204	0.08408876247554117
33.385	1.74258	0.00241	-0.25712	0.16457999999999995	0.50027	0.17079	0.0016862752617582625	0.02206331052341957	0.08385455764899888
33.396	1.74054	0.0045	-0.25673	0.16297000000000006	0.5090899999999999	0.16146	0.0016814440433732983	0.02215262746753248	0.08349575123986265
33.407	1.74052	3e-05	-0.26556	0.16334000000000004	0.50628	0.14744999999999997	0.001682554323374812	0.022124171615723262	0.08295696476697965
33.418	1.74236	-0.02032	-0.26862	0.16203999999999996	0.49161999999999995	0.15044999999999997	0.0016786533395857098	0.021975715107707933	0.08307233660271478
33.429	1.74268	-0.02741	-0.26094	0.16093000000000002	0.47608999999999996	0.16021000000000002	0.0016753224995811693	0.02181844842493316	0.0834476796416397
33.44	1.74322	-0.03967	-0.27268	0.15766999999999998	0.45878	0.14631	0.0016655400325408063	0.02164315632713333	0.08291312346940032
33.451	1.74336	-0.04457	-0.27106	0.15782999999999991	0.44065	0.14484999999999998	0.0016660201536225416	0.021459560386456793	0.08285697584267587
33.462	1.74428	-0.05234	-0.26815	0.16146000000000016	0.43272	0.14872000000000002	0.001676912900664419	0.02137925614985641	0.08300580551077417
33.473	1.74624	-0.04689	-0.26631	0.1645000000000001	0.44437	0.15956000000000004	0.0016860352012173952	0.02149723147853163	0.08342268241056373
33.484	1.74744	-0.04518	-0.26879	0.16305000000000014	0.44774	0.18377000000000004	0.0016816841039141665	0.021531358247427378	0.08435373312494615
33.495	1.74691	-0.04214	-0.26303	0.16378999999999988	0.45300999999999997	0.19029000000000001	0.0016839046639171929	0.021584725627866723	0.08460447458127715
33.506	1.74545	-0.0293	-0.26879	0.16513	0.46057000000000003	0.16981000000000002	0.0016879256779767289	0.021661283008534933	0.08381686951599207
33.517	1.74702	-0.02769	-0.27286	0.16732999999999998	0.46698	0.15411000000000002	0.0016945273428505933	0.021726194755900437	0.08321309024231162
33.528	1.75026	-0.05005	-0.27051	0.17182999999999993	0.45059	0.14275000000000004	0.001708030748274407	0.021560219164742774	0.08277621555766129
33.539	1.75409	-0.06952	-0.26713	0.17432999999999987	0.4307099999999999	0.14012000000000002	0.0017155326401765256	0.02135890160817082	0.08267507291500018
33.55	1.75255	-0.06199	-0.27202	0.17212000000000005	0.4335	0.14799	0.001708900967735053	0.021387154927226943	0.08297773169741197
33.561	1.75295	-0.05065	-0.2802	0.17018	0.43138	0.15364	0.0017030794996190088	0.02136568645539935	0.08319501532137978
33.572	1.75304	-0.05	-0.27737	0.16900999999999988	0.43074	0.16501	0.0016995686142088169	0.021359205407300456	0.08363227457881588
33.583	1.7525	-0.06209	-0.27408	0.16789999999999994	0.42850000000000005	0.16565000000000002	0.0016962377742042762	0.02133652173895432	0.08365688723710603
33.594	1.75012	-0.05438	-0.26512	0.16540999999999983	0.44067	0.16985	0.0016887658898697656	0.021459762919209886	0.08381840780713519
33.605	1.74849	-0.03919	-0.25806	0.16068000000000016	0.45598	0.17809999999999998	0.0016745723103909578	0.021614801741700662	0.08413568035540678
33.616	1.749	-0.0272	-0.25174	0.15865000000000018	0.46913	0.17191999999999996	0.0016684807741664375	0.021747967026857662	0.08389801437379243
33.627	1.75089	-0.0328	-0.25047	0.16294000000000008	0.47578000000000004	0.16329	0.001681354020670473	0.021815309167260256	0.08356612805966107
33.638	1.75162	-0.04732	-0.2611	0.16320999999999986	0.44925000000000004	0.1512	0.0016821642249959011	0.02154664947028571	0.08310117956164856
33.649	1.75221	-0.05857	-0.26103	0.16305000000000014	0.42768	0.15784000000000004	0.0016816841039141665	0.021328217896077608	0.08335653589140896
33.66	1.75222	-0.04573	-0.2608	0.16578000000000004	0.44921	0.15736	0.00168987616987128	0.02154624440477953	0.08333807639769134
33.671	1.75119	-0.03129	-0.28312	0.16786000000000012	0.47994	0.13794	0.001696117743933843	0.02185743597990308	0.08259123604769932
33.682	1.75037	-0.03274	-0.28531	0.16857999999999995	0.49673	0.13218999999999997	0.0016982782888016526	0.022027462226122552	0.08237010669587368
33.693	1.75327	-0.03595	-0.27847	0.1675500000000001	0.48546000000000006	0.14248	0.0016951875093379801	0.02191333501975606	0.08276583209244513
33.704	1.75511	-0.02735	-0.27267	0.16788999999999987	0.47942000000000007	0.14960999999999997	0.0016962077666366677	0.021852170128322728	0.08304003248870893
33.715	1.75468	-0.01434	-0.27248	0.16727000000000003	0.48922	0.14837	0.0016943472974449425	0.02195141117733707	0.08299234546327175
33.726	1.75503	-0.01363	-0.27599	0.16758000000000006	0.49383000000000005	0.13964	0.0016952775320408055	0.02199809497692443	0.08265661342128255
33.737	1.75597	-0.03179	-0.27121	0.16755999999999993	0.47141	0.14869	0.0016952175169055882	0.021771055760709982	0.08300465179241684
33.748	1.755	-0.03595	-0.26561	0.16769999999999996	0.46902000000000005	0.15486	0.0016956376228521068	0.021746853096715667	0.0832419332012454
33.759	1.75282	-0.01761	-0.27337	0.16660000000000008	0.49903	0.13953	0.001692336790415175	0.02205075349272796	0.08265238312063894
33.77	1.75097	-0.00556	-0.28292	0.1622999999999999	0.5071599999999999	0.13051999999999997	0.00167943353634353	0.022133083056859244	0.08230588304064779
33.781	1.75048	-0.00499	-0.28375	0.16066000000000003	0.49356	0.13723000000000002	0.0016745122952557406	0.02199536078475771	0.08256393137990868
33.792	1.75165	-0.01285	-0.28108	0.16269999999999984	0.48483	0.14612999999999998	0.001680633839047869	0.021906955238033706	0.08290620115925619
33.803	1.75266	-0.01712	-0.27667	0.16327000000000003	0.48431	0.15244999999999997	0.0016823442704015526	0.02190168938645335	0.08314925115987151
33.814	1.75388	-0.01618	-0.27724	0.16519000000000017	0.48545000000000005	0.14508	0.0016881057233823801	0.021913233753379512	0.08286582101674891
33.825	1.7523	-0.02211	-0.27472	0.16486	0.48338999999999993	0.14188	0.0016871154736513	0.02189237287981119	0.08274275772529811
33.836	1.74891	-0.02814	-0.27022	0.16054999999999997	0.47800000000000004	0.14954999999999996	0.0016741822120120472	0.021837790302853304	0.08303772505199424
33.847	1.74945	-0.03112	-0.27774	0.1594199999999999	0.47213	0.14679000000000003	0.0016707913568722891	0.02177834693982124	0.08293158296311794
33.858	1.75044	-0.02422	-0.28114	0.16037999999999997	0.48122999999999994	0.14993	0.001673672083362703	0.021870499342477416	0.08305233881785401
33.869	1.74994	-0.02013	-0.27895	0.16141000000000005	0.49189000000000005	0.15333000000000002	0.0016767628628263761	0.021978449299874653	0.08318309356502047
33.88	1.75297	-0.01725	-0.28631	0.1643699999999999	0.49404000000000003	0.13982	0.0016856451028384844	0.022000221570831882	0.08266353573142665
33.891	1.75157	-0.01629	-0.28521	0.16248000000000018	0.48993999999999993	0.14023999999999998	0.0016799736725604834	0.021958702356448326	0.08267968778842957
33.902	1.75111	-0.01904	-0.27676	0.16216999999999993	0.49039000000000005	0.14927	0.00167904343796462	0.021963259343392865	0.08302695701399229
33.913	1.75023	-0.01524	-0.27241	0.16006999999999993	0.49311	0.15463	0.0016727418487668402	0.021990803797813173	0.08323308802717237
33.924	1.75216	-0.00326	-0.26274	0.16246000000000005	0.5075299999999999	0.15915	0.001679913657425266	0.022136829912791423	0.08340691492634661
33.935	1.75448	-0.00818	-0.27047	0.16565000000000007	0.5037	0.14118000000000003	0.0016894860714923698	0.022098044890574594	0.08271583763029325
33.946	1.75244	-0.01192	-0.27372	0.16134000000000004	0.49944000000000005	0.14259	0.0016765528098531168	0.022054905414166312	0.08277006239308876
33.957	1.75074	-0.01636	-0.2743	0.15693999999999986	0.48647	0.14833000000000002	0.0016633494801053873	0.021923562923787127	0.08299080717212862
33.968	1.7487	-0.01284	-0.27109	0.1543699999999999	0.4883	0.15141	0.0016556375352300091	0.021942094670694908	0.08310925559014999
33.979	1.74719	-0.02195	-0.26942	0.15461999999999998	0.48549999999999993	0.14973000000000003	0.0016563877244202213	0.02191374008526224	0.08304464736213833
33.99	1.74628	-0.01928	-0.27129	0.15525999999999995	0.49277	0.14607000000000003	0.0016583082087471637	0.021987360741010636	0.08290389372254149
34.001	1.74652	-0.00013	-0.27588	0.15392000000000006	0.5001800000000001	0.14049999999999996	0.0016542871946876284	0.022062399126030665	0.08268968668085995
34.012	1.7454	0.00549	-0.27419	0.15254000000000012	0.50408	0.14337	0.001650146150357659	0.02210189301288331	0.08280005907037989
34.023	1.74476	-0.00643	-0.26747	0.15429000000000004	0.48694	0.14939000000000002	0.0016553974746891418	0.021928322443484756	0.08303157188742169
34.034	1.74564	-0.00381	-0.28083	0.15590000000000015	0.49335	0.14154999999999995	0.0016602286930741067	0.021993234190850256	0.08273006682336725
34.045	1.74592	-0.01331	-0.27809	0.15708999999999995	0.48723	0.14381	0.0016637995936195147	0.021931259168404563	0.08281698027295438
34.056	1.74593	-0.03838	-0.28718	0.15879	0.45848	0.13655	0.0016689008801129555	0.021640118335836973	0.0825377804304754
34.067	1.74636	-0.0582	-0.28203	0.15637999999999996	0.43482	0.14406999999999998	0.0016616690563193129	0.021400522088930916	0.08282697916538476
34.078	1.74869	-0.06974	-0.29283	0.15782000000000007	0.43655999999999995	0.12537000000000004	0.0016659901460549338	0.02141814243844979	0.08210782805596918
34.089	1.74778	-0.04973	-0.28483	0.15478999999999998	0.46217	0.12954	0.0016568978530695653	0.021677485628782172	0.08226819490764099
34.1	1.74677	-0.03935	-0.28083	0.15615999999999985	0.47301000000000004	0.13262999999999997	0.001661008889831926	0.02178725838095722	0.08238702789844815
34.111	1.74695	-0.04316	-0.28948	0.1560600000000001	0.45485000000000003	0.13132	0.001660708814155842	0.02160335864115105	0.0823366488635105
34.122	1.74528	-0.05129	-0.28165	0.15449000000000002	0.45935	0.14766	0.0016559976260413112	0.021648928510596414	0.08296504079548112
34.133	1.74484	-0.04312	-0.27742	0.15269999999999984	0.47334000000000004	0.16016999999999998	0.0016506262714393936	0.021790600171383213	0.08344614135049655
34.144	1.74437	-0.03895	-0.26658	0.14968000000000004	0.48532000000000003	0.17238000000000003	0.0016415639860216347	0.021911917290484424	0.08391570472193849
34.155	1.74179	-0.02348	-0.26679	0.14558000000000004	0.4964	0.17859999999999998	0.00162926088330216	0.02202412043569656	0.08415490899469595
34.166	1.74101	-0.01812	-0.26746	0.14354999999999984	0.50166	0.17642000000000002	0.001623169347077639	0.02207738654975936	0.08407107212739512
34.177	1.739	-0.00843	-0.28026	0.14303	0.5039899999999999	0.16102	0.0016216089535619988	0.0221009816154944	0.08347883003728818
34.188	1.73964	-0.01144	-0.27592	0.14473000000000003	0.5015	0.15234999999999999	0.0016267102400554395	0.022075766287734635	0.08314540543201368
34.199	1.74453	-0.0251	-0.27562	0.14973999999999998	0.46642	0.14709	0.0016417440314272856	0.021720523838813902	0.08294312014669143
34.21	1.74518	-0.03991	-0.28065	0.14680999999999989	0.44351	0.1473	0.0016329518141180019	0.021488522570148737	0.08295119617519289
34.221	1.74416	-0.04706	-0.28262	0.14351000000000003	0.43463	0.12898000000000004	0.0016230493168072056	0.021398598027776553	0.08224665883163709
34.232	1.74246	-0.02727	-0.27421	0.13939999999999997	0.45913	0.13554	0.001610716206520122	0.021646700650312416	0.08249893857911123
34.243	1.74147	-0.02408	-0.27043	0.13717000000000001	0.47128000000000003	0.13078	0.0016040245189434322	0.021769739297814894	0.08231588193307818
34.254	1.74287	-0.02091	-0.27043	0.13954999999999984	0.48249	0.12661	0.001611166320034249	0.021883258905922118	0.08215551508140635
34.265	1.74407	-0.02773	-0.26908	0.14361000000000002	0.49391999999999997	0.13424000000000003	0.0016233493924832903	0.02199900637431334	0.08244894411695934
34.276	1.74366	-0.02116	-0.27371	0.14264999999999994	0.49376000000000003	0.139	0.0016204686659928764	0.021997386112288613	0.0826320007629924
34.287	1.74359	-0.01916	-0.2765	0.14358000000000004	0.50756	0.15414	0.0016232593697804649	0.022137133711921053	0.08321424396066895
34.298	1.7454	-0.04409	-0.27026	0.14361000000000002	0.46989999999999993	0.15752	0.0016233493924832903	0.02175576453785165	0.08334422956226385
34.309	1.74502	-0.04377	-0.271	0.14237999999999995	0.4595	0.15086	0.0016196584616674477	0.02165044750624459	0.08308810408693189
34.32	1.74707	-0.04714	-0.27697	0.14420999999999995	0.48039000000000004	0.13474000000000003	0.0016251498465397985	0.021861992966847613	0.08246817275624853
34.331	1.74555	-0.03032	-0.27437	0.14425999999999983	0.51059	0.13906999999999997	0.0016252998843778407	0.022167817424014268	0.08263469277249287
34.342	1.745	-0.02517	-0.27666	0.14411000000000018	0.52034	0.14558	0.0016248497708637145	0.022266552141145885	0.08288504965603809
34.353	1.74736	-0.02876	-0.28148	0.1442000000000001	0.5195	0.13767999999999997	0.0016251198389721905	0.02225804576551608	0.08258123715526895
34.364	1.7484	-0.03709	-0.28335	0.14056000000000002	0.49589	0.13831	0.0016141970843627053	0.022018955850492752	0.08260546524077332
34.375	1.74986	-0.04751	-0.28709	0.13954	0.46737	0.13405	0.0016111363124666409	0.0217301441445857	0.08244163723402946
34.386	1.75182	-0.03894	-0.2908	0.1413199999999999	0.47079000000000004	0.12762	0.0016164776595009491	0.021764777245364176	0.08219435693277051
34.397	1.7522	-0.04821	-0.29029	0.14059	0.46062000000000003	0.12398999999999999	0.0016142871070655308	0.02166178934041766	0.08205475701153102
34.408	1.75077	-0.06093	-0.28784	0.13990999999999998	0.45494000000000007	0.12071000000000004	0.0016122465924681543	0.021604270038539958	0.08192861713779395
34.419	1.74722	-0.05084	-0.28021	0.13602000000000003	0.47505	0.13793	0.0016005736486684576	0.02180791672177245	0.08259085147491353
34.43	1.74682	-0.04057	-0.2771	0.13423000000000007	0.48516000000000004	0.14133999999999997	0.0015952022940665406	0.0219102970284597	0.0827219907948658
34.441	1.74762	-0.03987	-0.27239	0.13464999999999994	0.49493000000000004	0.14816999999999997	0.0015964626119060962	0.02200923427834441	0.08298465400755607
34.452	1.74563	-0.03428	-0.26935	0.13423000000000007	0.50316	0.16518000000000005	0.0015952022940665406	0.02209257650624115	0.08363881231617419
34.463	1.74624	-0.03069	-0.27787	0.13563999999999998	0.51496	0.16426999999999997	0.0015994333610993355	0.02221207083056454	0.08360381619266788
34.474	1.74743	-0.03059	-0.27394	0.13582000000000005	0.51478	0.16360999999999998	0.0015999734973162882	0.022210248035786726	0.08357843438880615
34.485	1.74684	-0.02013	-0.26613	0.13419999999999987	0.5247	0.16368000000000005	0.0015951122713637148	0.022310704281319614	0.08358112639830664
34.496	1.74637	-0.01626	-0.26915	0.13298999999999994	0.5173099999999999	0.16581	0.0015914813556830894	0.022235868429052678	0.08366304040167857
34.507	1.74651	-0.01942	-0.28159	0.13344	0.50015	0.15325	0.001592831696225471	0.022062095326901027	0.08318001698273421
34.518	1.74662	-0.02168	-0.2848	0.13405	0.50044	0.14817999999999998	0.001594662157849588	0.02206503205182084	0.08298503858034185
34.529	1.74574	-0.03614	-0.28185	0.13143000000000016	0.48342	0.15329000000000004	0.001586800175136168	0.021892676678940827	0.08318155527387736
34.54	1.74826	-0.05044	-0.28538	0.13127999999999984	0.45902000000000004	0.14679999999999999	0.00158635006162204	0.02164558672017042	0.0829319675359037
34.551	1.74838	-0.04637	-0.28819	0.13090000000000002	0.4581299999999999	0.14628999999999998	0.0015852097740529183	0.021636574012657887	0.08291235432382874
34.562	1.74796	-0.03521	-0.29227	0.1313899999999999	0.46671	0.14552000000000004	0.0015866801448657332	0.021723460563733716	0.08288274221932339
34.573	1.75058	-0.04156	-0.29144	0.13437999999999994	0.4561	0.14367000000000002	0.0015956524075806675	0.02161601693821921	0.0828115962539534
34.584	1.7516	-0.03766	-0.28529	0.13485999999999998	0.4666199999999999	0.14215	0.0015970927708258743	0.021722549166344807	0.08275314119051427
34.595	1.75213	-0.0389	-0.28018	0.13484000000000007	0.47786999999999996	0.14469000000000004	0.0015970327556906578	0.02183647383995821	0.08285082267810334
34.606	1.75268	-0.03784	-0.27805	0.13315999999999995	0.48214999999999997	0.15194999999999997	0.0015919914843324336	0.021879815849119577	0.08313002252058233
34.617	1.75672	-0.02876	-0.28176	0.1332500000000001	0.49305999999999994	0.15121	0.0015922615524409103	0.021990297465930442	0.08310156413443433
34.628	1.75845	-0.03147	-0.27806	0.13468999999999998	0.49978	0.15409	0.0015965826421765303	0.022058348470968853	0.08321232109674005
34.639	1.75507	-0.03725	-0.26758	0.1311399999999998	0.48950000000000005	0.15569	0.0015859299556755212	0.021954246635880338	0.08327385274246543
34.65	1.75249	-0.03937	-0.26296	0.1306400000000001	0.48946	0.15286	0.0015844295772950983	0.02195384157037416	0.08316501864408865
34.661	1.75288	-0.04032	-0.26644	0.12925999999999993	0.49498999999999993	0.14952	0.0015802885329651282	0.02200984187660368	0.08303657133363687
34.672	1.75172	-0.04015	-0.26791	0.12666999999999984	0.48987	0.14466	0.0015725165729545327	0.02195799349181251	0.08284966895974599
34.683	1.75094	-0.03841	-0.27617	0.12474999999999992	0.48916	0.14558	0.0015667551199737059	0.021950803579077798	0.08288504965603809
34.694	1.74977	-0.04723	-0.2758	0.12414000000000014	0.48824999999999996	0.15687	0.0015649246583495896	0.02194158833881218	0.08331923233118792
34.705	1.74998	-0.04329	-0.26892	0.12446000000000002	0.47694	0.16055000000000003	0.0015658849005130604	0.021827056066939503	0.08346075511635634
34.716	1.7495	-0.04507	-0.26879	0.1266100000000001	0.45993	0.16204000000000002	0.0015723365275488827	0.021654801960436034	0.08351805646143812
34.727	1.75155	-0.04336	-0.27038	0.12639	0.48613	0.16343999999999997	0.001571676361061496	0.02192011986698459	0.08357189665144783
34.738	1.75457	-0.0391	-0.27256	0.12856	0.49383	0.16247999999999996	0.0015781880032325352	0.02199809497692443	0.08353497766401259
34.749	1.75763	-0.04857	-0.28212	0.12915999999999994	0.47614	0.14924000000000004	0.0015799884572890435	0.021818954756815886	0.08302580329563493
34.76	1.76001	-0.04659	-0.27183	0.12955000000000005	0.46687999999999996	0.16231	0.0015811587524257743	0.021725182092134983	0.08352843992665428
34.771	1.75823	-0.04537	-0.27287	0.12948999999999988	0.46328	0.16102	0.001580978707020123	0.021688726196578696	0.08347883003728818
34.782	1.75991	-0.06228	-0.2751	0.1294700000000002	0.43938	0.16007	0.001580918691884907	0.02144669955663555	0.08344229562263872
34.793	1.76098	-0.06501	-0.27855	0.12941000000000003	0.424	0.15153	0.0015807386464792555	0.021290951869508957	0.08311387046357942
34.804	1.76317	-0.04737	-0.27387	0.13192999999999988	0.4441	0.16204999999999997	0.0015883005535165908	0.02149449728636491	0.08351844103422389
34.815	1.76174	-0.03809	-0.27745	0.13383000000000012	0.45375	0.16510000000000002	0.0015940019913622018	0.021592219339731072	0.08363573573388793
34.826	1.76246	-0.03449	-0.28296	0.13517999999999986	0.45663	0.16199000000000002	0.0015980530129893452	0.021621384056176106	0.08351613359750919
34.837	1.7641	-0.04616	-0.28292	0.13640000000000008	0.44116	0.1461	0.00160171393623758	0.021464724971660604	0.08290504744089885
34.848	1.76064	-0.04557	-0.28434	0.1286099999999999	0.4518	0.13917000000000002	0.0015783380410705772	0.021572472396304748	0.08263853850035072
34.859	1.76183	-0.04778	-0.27488	0.1307100000000001	0.45717	0.13894999999999996	0.0015846396302683576	0.021626852440509547	0.08263007789906347
34.87	1.76166	-0.05889	-0.27109	0.13284000000000007	0.43186	0.14739000000000002	0.0015910312421689627	0.021370547241473522	0.08295465733026496
34.881	1.76241	-0.05586	-0.27379	0.13321000000000005	0.43424999999999997	0.14922000000000002	0.0015921415221704762	0.021394749905467837	0.08302503415006338
34.892	1.76281	-0.05079	-0.27534	0.13193999999999995	0.44316	0.15599000000000002	0.0015883305610841995	0.02148497824696965	0.08328538992603896
34.903	1.7627	-0.04581	-0.27553	0.13212000000000002	0.43957999999999997	0.14745000000000003	0.0015888706973011524	0.021448724884166454	0.08295696476697965
34.914	1.76522	-0.04182	-0.26172	0.1343700000000001	0.44917999999999997	0.15471999999999997	0.0015956224000130595	0.021545940605649894	0.08323654918224442
34.925	1.76768	-0.03762	-0.27167	0.1349499999999999	0.45262	0.16230999999999995	0.0015973628389343505	0.02158077623918146	0.08352843992665426
34.936	1.76353	-0.02854	-0.27872	0.13047000000000009	0.46954999999999997	0.15220999999999996	0.001583919448645754	0.021752220214672564	0.08314002141301272
34.947	1.76251	-0.01691	-0.26653	0.12815	0.47024000000000005	0.16798000000000002	0.0015769576929605875	0.021759207594654186	0.08374649269619365
34.958	1.76152	-0.02337	-0.26731	0.12619000000000002	0.47186	0.15944000000000003	0.0015710762097093265	0.021775612747654518	0.08341806753713434
34.969	1.75959	-0.03726	-0.26337	0.1251500000000001	0.47193999999999997	0.15772999999999998	0.0015679554226780453	0.02177642287866688	0.08335230559076531
34.98	1.76173	-0.05952	-0.26143	0.12725000000000009	0.45248	0.15561999999999998	0.001574257011875825	0.021579358509909826	0.08327116073296495
34.991	1.76273	-0.07071	-0.26401	0.125	0.42848	0.14637	0.0015675053091639178	0.02133631920620123	0.08291543090611501
35.002	1.76472	-0.07498	-0.26227	0.12404000000000015	0.42754	0.14793	0.0015646245826735049	0.021326800166805975	0.08297542426069728
35.013	1.76694	-0.05393	-0.27123	0.1279999999999999	0.44437000000000004	0.14498999999999995	0.0015765075794464602	0.02149723147853163	0.08286235986167685
35.024	1.7716	-0.03797	-0.27453	0.13006000000000006	0.46474999999999994	0.15069	0.0015826891383738065	0.021703612353930847	0.08308156634957357
35.035	1.77262	-0.02884	-0.26723	0.12768000000000002	0.47318000000000005	0.15996	0.0015755473372829894	0.02178897990935849	0.08343806532199509
35.046	1.77163	-0.03196	-0.26719	0.1263700000000001	0.46731	0.16279	0.0015716163459262792	0.02172953654632643	0.0835468994203719
35.057	1.77029	-0.03731	-0.26185	0.12585000000000002	0.4584	0.17136999999999997	0.0015700559524106383	0.021639308204824615	0.08387686287057433
35.068	1.77034	-0.04043	-0.26564	0.12485000000000013	0.45721999999999996	0.16610000000000003	0.0015670551956497912	0.021627358772392274	0.08367419301246631
