time	signal1	signal2	signal3	subtr1	subtr2	subtr3
0.583	0.01752	-0.07152	0.14199	0.25061	0.2732	0.21397
0.594	0.01622	-0.08179	0.1453	0.24878	0.25349999999999995	0.21445000000000003
0.605	0.01518	-0.07154	0.14691	0.24722	0.26749	0.21900000000000003
0.616	0.01858	-0.07025	0.14773	0.25105	0.27380000000000004	0.23332
0.627	0.01952	-0.05673	0.14215	0.25057999999999997	0.28032	0.23759
0.638	0.01944	-0.06051	0.14506	0.24875000000000003	0.27691	0.24492999999999998
0.649	0.02013	-0.06508	0.14238	0.25159	0.27691	0.23648000000000002
0.66	0.0183	-0.0546	0.14199	0.25196999999999997	0.28963	0.24219000000000002
0.671	0.01761	-0.06079	0.13473	0.25135	0.28946	0.24287999999999998
0.682	0.01988	-0.07346	0.12853	0.25568	0.27101	0.24045
0.693	0.02091	-0.07638	0.11972	0.25696	0.26314	0.23681999999999997
0.704	0.01964	-0.07858	0.11401	0.25267	0.27035000000000003	0.24663
0.715	0.01802	-0.08388	0.11868	0.25412999999999997	0.2617	0.24181
0.726	0.01988	-0.08992	0.1241	0.25584	0.2683	0.24513000000000001
0.737	0.02226	-0.10675	0.11265	0.25645999999999997	0.27325	0.24049
0.748	0.02652	-0.11042	0.1105	0.25642	0.26660999999999996	0.24683
0.759	0.0281	-0.09683	0.12425	0.25661	0.26722999999999997	0.24659
0.77	0.02676	-0.10155	0.11756	0.25499	0.25361	0.23708
0.781	0.02647	-0.10507	0.11425	0.2539	0.24653000000000003	0.23686000000000001
0.792	0.02559	-0.09646	0.12174	0.25271	0.26301	0.24774000000000002
0.803	0.02513	-0.11482	0.12362	0.25407	0.24214	0.24983
0.814	0.02499	-0.11494	0.12488	0.25323	0.2303	0.2321
0.825	0.02694	-0.10487	0.13125	0.25178	0.23722	0.22905999999999999
0.836	0.02635	-0.09504	0.14106	0.2484	0.24364999999999998	0.24372
0.847	0.0259	-0.08946	0.13722	0.24962	0.2544	0.24622
0.858	0.02628	-0.10335	0.13197	0.25139	0.23892999999999998	0.25391
0.869	0.02574	-0.10978	0.1315	0.25131	0.24031000000000002	0.26073
0.88	0.02321	-0.10705	0.13617	0.24996000000000002	0.25168	0.26967
0.891	0.02565	-0.10577	0.13328	0.25307	0.24536	0.26795
0.902	0.02509	-0.07904	0.13527	0.24718	0.27402	0.26446000000000003
0.913	0.02614	-0.05954	0.12927	0.24673	0.29647	0.24492
0.924	0.02887	-0.05424	0.11182	0.25	0.30213	0.21743
0.935	0.02657	-0.06573	0.10864	0.24978	0.29751	0.22253
0.946	0.02442	-0.08577	0.11224	0.24864	0.25482	0.22659
0.957	0.02454	-0.11247	0.12214	0.24789	0.22302	0.2489
0.968	0.02534	-0.12124	0.1217	0.24751	0.21887	0.25188
0.979	0.02724	-0.10324	0.11941	0.24897000000000002	0.24548999999999999	0.24472
0.99	0.02735	-0.09962	0.1263	0.24858999999999998	0.26035	0.25368
1.001	0.02958	-0.10785	0.12868	0.25071	0.26582	0.25678999999999996
1.012	0.03322	-0.10293	0.1317	0.25455	0.25660000000000005	0.25821000000000005
1.023	0.03373	-0.10975	0.14223	0.25424	0.2213	0.26757
1.034	0.03328	-0.10687	0.14484	0.25373999999999997	0.22533999999999998	0.27388999999999997
1.045	0.03344	-0.09662	0.14114	0.25216	0.25529	0.27152
1.056	0.03251	-0.09477	0.1444	0.24823	0.26364	0.27077
1.067	0.03459	-0.08567	0.14879	0.24873	0.26722999999999997	0.27102000000000004
1.078	0.03688	-0.08717	0.13976	0.25142000000000003	0.26243000000000005	0.26129
1.089	0.03624	-0.08379	0.13166	0.25209	0.26502000000000003	0.2495
1.1	0.03686	-0.07477	0.13587	0.25236	0.2764	0.24879
1.111	0.03505	-0.07906	0.1348	0.24875	0.28663	0.24745
1.122	0.03289	-0.08813	0.13504	0.24556	0.28896	0.24369
1.133	0.03315	-0.10183	0.13547	0.24749	0.26396	0.24704
1.144	0.03472	-0.09406	0.1294	0.24967	0.26292000000000004	0.25109
1.155	0.03657	-0.08552	0.12772	0.25055	0.28105	0.24992999999999999
1.166	0.03651	-0.0777	0.11985	0.25075000000000003	0.29721000000000003	0.23519
1.177	0.03623	-0.08548	0.11848	0.24997999999999998	0.29341	0.22941
1.188	0.03552	-0.09543	0.11567	0.24964999999999998	0.28129	0.22819
1.199	0.03506	-0.09266	0.10637	0.24801	0.27574	0.22413
1.21	0.0347	-0.07332	0.11446	0.24709	0.30386	0.22005000000000002
1.221	0.03819	-0.08214	0.12382	0.24965	0.29953	0.23102
1.232	0.03748	-0.08206	0.12917	0.24783	0.30204	0.24072
1.243	0.03787	-0.09082	0.1419	0.25025000000000003	0.27279	0.26307
1.254	0.04211	-0.09334	0.14122	0.2541	0.26502000000000003	0.25966
1.265	0.05454	-0.09974	0.13971	0.26331	0.25565	0.24651
1.276	0.10751	-0.09676	0.13028	0.31379	0.25256999999999996	0.22217
1.287	0.30411	-0.10292	0.12473	0.50572	0.2122	0.16943999999999998
1.298	0.92336	-0.11839	0.08554	1.11451	0.10957	0.022220000000000004
1.309	2.5822	-0.20059	-0.05143	2.75691	-0.11989	-0.27283
1.32	5.98414	-0.3813	-0.26798	6.13495	-0.46882999999999997	-0.69011
1.331	11.32125	-0.60882	-0.54838	11.43015	-0.8768800000000001	-1.1997900000000001
1.342	17.81167	-0.82678	-0.75847	17.81516	-1.3026499999999999	-1.63513
1.353	24.19846	-0.92768	-0.84408	23.973380000000002	-1.60896	-1.9218600000000001
1.364	29.43627	-0.91088	-0.78611	28.85847	-1.76861	-2.04012
1.375	33.02455	-0.79402	-0.64361	32.05023	-1.81096	-2.03863
1.386	34.97288	-0.62067	-0.45513	33.64475	-1.7514800000000001	-1.9571
1.397	35.61364	-0.43579	-0.25835	34.02428	-1.64044	-1.81497
1.408	35.34543	-0.28541	-0.10136	33.606790000000004	-1.48863	-1.66045
1.419	34.52998	-0.17902	0.0223	32.769760000000005	-1.35727	-1.48861
1.43	33.42146	-0.09284	0.13164	31.774900000000002	-1.19853	-1.28406
1.441	32.18296	-0.02365	0.21266	30.759140000000002	-1.01798	-1.08082
1.452	30.90675	0.05967	0.28037	29.77112	-0.80074	-0.86747
1.463	29.63288	0.09006	0.33609	28.80749	-0.6127199999999999	-0.65507
1.474	28.38922	0.15031	0.4013	27.864970000000003	-0.39054000000000005	-0.42159
1.485	27.16716	0.21941	0.4728	26.92187	-0.15649000000000002	-0.18172
1.496	25.9565	0.26444	0.53716	25.956059999999997	0.04438	0.05609999999999998
1.507	24.74644	0.33913	0.59339	24.95283	0.27187	0.26789999999999997
1.518	23.52129	0.39498	0.65989	23.89506	0.46819	0.49149
1.529	22.27391	0.45335	0.73045	22.7813	0.65239	0.7197600000000001
1.54	21.00566	0.5291	0.8032	21.618949999999998	0.83606	0.92516
1.551	19.70937	0.59448	0.87607	20.40537	1.00994	1.12835
1.562	18.39838	0.63672	0.92974	19.15709	1.17375	1.30978
1.573	17.08823	0.6794	0.96639	17.89538	1.34727	1.4786199999999998
1.584	15.78583	0.71487	0.98517	16.63046	1.4921	1.61012
1.595	14.52276	0.70827	0.98592	15.39299	1.57749	1.73006
1.606	13.31858	0.68929	0.96006	14.20728	1.6541299999999999	1.8149600000000001
1.617	12.19695	0.64505	0.91245	13.09901	1.68193	1.85504
1.628	11.17518	0.585	0.82554	12.086939999999998	1.66624	1.83474
1.639	10.26625	0.48819	0.71555	11.17762	1.6234899999999999	1.77473
1.65	9.47465	0.37583	0.58132	10.3793	1.5568300000000002	1.67658
1.661	8.79403	0.25463	0.44461	9.689549999999999	1.4625500000000002	1.55762
1.672	8.21511	0.13512	0.31606	9.096319999999999	1.3304399999999998	1.41656
1.683	7.71917	0.02909	0.19764	8.58331	1.19465	1.26009
1.694	7.28606	-0.05474	0.10854	8.13288	1.0682	1.11281
1.705	6.90324	-0.12657	0.0502	7.72855	0.95132	0.9877900000000001
1.716	6.56482	-0.17917	0.01427	7.36491	0.76763	0.81613
1.727	6.25973	-0.19682	0.002	6.92513	0.49439999999999995	0.57801
1.738	5.98014	-0.18022	0.00444	6.523409999999999	0.40875	0.47057
1.749	5.70863	-0.15694	0.01665	6.26405	0.46599	0.47656
1.76	5.43447	-0.13972	0.03669	6.03327	0.47573000000000004	0.45643
1.771	5.17996	-0.1219	0.07139	5.80158	0.45650999999999997	0.43924
1.782	4.9415	-0.09647	0.11482	5.573309999999999	0.43034	0.43415000000000004
1.793	4.71494	-0.05955	0.15453	5.348450000000001	0.40789000000000003	0.41931
1.804	4.50047	-0.02974	0.1957	5.13133	0.38619000000000003	0.4007
1.815	4.29776	-0.00696	0.22405	4.92353	0.37783	0.37968999999999997
1.826	4.10418	0.02527	0.25017	4.72227	0.37831000000000004	0.36792
1.837	3.92201	0.06212	0.27651	4.52768	0.37568	0.35107999999999995
1.848	3.75199	0.07636	0.30109	4.34778	0.34429	0.33014000000000004
1.859	3.58733	0.09826	0.32705	4.17511	0.34317	0.31645
1.87	3.43279	0.1014	0.35178	4.0106	0.32232	0.30102999999999996
1.881	3.28486	0.10846	0.36182	3.8534800000000002	0.29977	0.28887999999999997
1.892	3.14148	0.12225	0.37777	3.70033	0.30133	0.28695
1.903	3.00563	0.14974	0.39685	3.5598	0.31076000000000004	0.28839
1.914	2.87585	0.16726	0.40398	3.42624	0.30095	0.27475
1.925	2.74876	0.17343	0.40582	3.29176	0.29436	0.26595
1.936	2.62221	0.18805	0.41127	3.15984	0.29307	0.26502000000000003
1.947	2.50397	0.19816	0.4255	3.0347899999999997	0.28452	0.26983999999999997
1.958	2.38838	0.19819	0.42549	2.91193	0.27426	0.26151
1.969	2.27448	0.20158	0.42613	2.79486	0.27478	0.25275000000000003
1.98	2.17058	0.21141	0.43439	2.68516	0.28754	0.24661
1.991	2.07688	0.20752	0.42119	2.5851	0.27875	0.22733
2.002	1.98704	0.20731	0.41501	2.49184	0.28491	0.20804999999999998
2.013	1.90417	0.19652	0.41469	2.4065	0.2685	0.20607
2.024	1.82669	0.20513	0.44513	2.32307	0.26144	0.24263
2.035	1.75715	0.21201	0.45491	2.24992	0.26096	0.25859999999999994
2.046	1.6852	0.22578	0.46099	2.17495	0.26975	0.25548000000000004
2.057	1.6191	0.22094	0.45818	2.10723	0.26848	0.25803
2.068	1.55592	0.22565	0.46358	2.04428	0.26907	0.26559
2.079	1.49587	0.22687	0.46733	1.98146	0.25906999999999997	0.26206
2.09	1.43399	0.21812	0.47019	1.9138000000000002	0.25945	0.2542
2.101	1.37515	0.21018	0.47119	1.8515800000000002	0.27251000000000003	0.259
2.112	1.31718	0.22828	0.45999	1.78996	0.27895000000000003	0.25353000000000003
2.123	1.25389	0.23422	0.47675	1.7205599999999999	0.29560000000000003	0.26426
2.134	1.19071	0.241	0.47428	1.6525599999999998	0.2976	0.26087
2.145	1.13139	0.23081	0.45979	1.58499	0.28956	0.24874
2.156	1.0801	0.22052	0.45387	1.5114400000000001	0.29203999999999997	0.2516
2.167	1.10984	0.17536	0.4155	1.45451	0.27981999999999996	0.26473
2.178	1.25741	0.03636	0.22497	1.4263	0.27827	0.29805000000000004
2.189	1.38685	-0.30057	-0.21852	1.40635	0.30423	0.34556000000000003
2.2	1.38702	-0.76111	-0.77061	1.3791499999999999	0.33960999999999997	0.38141
2.211	1.27082	-1.16355	-1.22628	1.3282100000000001	0.39683	0.4032499999999999
2.222	1.10661	-1.41668	-1.4553	1.25547	0.4230100000000001	0.44101999999999997
2.233	0.96036	-1.50694	-1.48961	1.18056	0.43109	0.44814
2.244	0.85733	-1.4527	-1.38837	1.11061	0.4332699999999998	0.4432299999999998
2.255	0.79073	-1.30477	-1.22008	1.04956	0.4414500000000001	0.42545999999999995
2.266	0.75505	-1.12607	-1.00997	1.0028	0.43691000000000013	0.4190799999999999
2.277	0.73387	-0.94711	-0.80513	0.96233	0.4205	0.3927599999999999
2.288	0.72255	-0.75855	-0.62875	0.9285100000000001	0.41999	0.35827999999999993
2.299	0.71227	-0.61115	-0.4652	0.89954	0.40302000000000004	0.34676
2.31	0.70526	-0.47989	-0.32503	0.87885	0.38794999999999996	0.33118
2.321	0.70071	-0.37429	-0.20515	0.8626	0.36846999999999996	0.33264999999999995
2.332	0.69263	-0.29269	-0.11881	0.8439099999999999	0.37366	0.3266
2.343	0.68144	-0.23346	-0.0549	0.82348	0.35531999999999997	0.3171
2.354	0.67169	-0.1999	-0.00379	0.80551	0.3178500000000001	0.30662999999999996
2.365	0.66028	-0.17967	0.02026	0.79025	0.27975	0.28844
2.376	0.64989	-0.15733	0.0399	0.77825	0.27101	0.27396
2.387	0.63735	-0.13114	0.06603	0.76483	0.29162999999999994	0.26317999999999997
2.398	0.62562	-0.11412	0.08041	0.75188	0.30072	0.25307999999999997
2.409	0.6188	-0.10623	0.07592	0.74421	0.29050000000000004	0.23479
2.42	0.60895	-0.10882	0.07888	0.73242	0.27298999999999995	0.23527
2.431	0.598	-0.10187	0.09417	0.72166	0.27615	0.23957
2.442	0.59003	-0.0853	0.11422	0.7160500000000001	0.28652	0.2542
2.453	0.57916	-0.08916	0.12339	0.7057599999999999	0.27162	0.25861999999999996
2.464	0.56694	-0.0974	0.11791	0.69572	0.25349	0.24239
2.475	0.55671	-0.10129	0.11293	0.68671	0.24514000000000002	0.23317
2.486	0.54744	-0.09352	0.11084	0.6767500000000001	0.25206	0.2345
2.497	0.53901	-0.08153	0.10996	0.66798	0.25765	0.23923
2.508	0.53069	-0.09029	0.11084	0.65865	0.23807	0.23627
2.519	0.5222	-0.08936	0.11362	0.64958	0.24601	0.23582999999999998
2.53	0.51338	-0.09101	0.1127	0.64099	0.25658000000000003	0.22642
2.541	0.50588	-0.10369	0.11805	0.63445	0.22893000000000002	0.22825
2.552	0.49833	-0.11352	0.12476	0.62494	0.21331	0.24033
2.563	0.49412	-0.10829	0.13158	0.61942	0.21881	0.24912
2.574	0.48917	-0.08967	0.12382	0.61366	0.23348	0.24488
2.585	0.48148	-0.08328	0.11487	0.6083500000000001	0.24075999999999997	0.23926999999999998
2.596	0.47253	-0.08412	0.11596	0.60189	0.23756000000000002	0.24059
2.607	0.46462	-0.08918	0.11278	0.59659	0.22212000000000004	0.23408
2.618	0.45433	-0.08039	0.12435	0.58643	0.22570999999999997	0.24642
2.629	0.4478	-0.08217	0.12699	0.57848	0.23171999999999998	0.25294
2.64	0.44462	-0.10473	0.13456	0.57609	0.21726	0.26225
2.651	0.43949	-0.10247	0.13501	0.5702499999999999	0.21425	0.26441
2.662	0.43765	-0.09645	0.13129	0.5677099999999999	0.22261000000000003	0.26456
2.673	0.43538	-0.08877	0.11864	0.56498	0.23873	0.25566
2.684	0.43017	-0.0795	0.11285	0.56233	0.27442	0.25387000000000004
2.695	0.42577	-0.08819	0.10527	0.55592	0.26713000000000003	0.24695
2.706	0.42094	-0.0876	0.10147	0.54813	0.25061	0.25036
2.717	0.41599	-0.09026	0.10086	0.54384	0.22465999999999997	0.24977
2.728	0.4116	-0.08523	0.10001	0.5411	0.22759	0.25474
2.739	0.40802	-0.07091	0.11068	0.54069	0.24293	0.25954
2.75	0.40287	-0.08355	0.11649	0.53566	0.22688999999999998	0.27
2.761	0.39791	-0.08191	0.11328	0.52685	0.22886	0.26993
2.772	0.39267	-0.08959	0.11804	0.52314	0.22969	0.27072
2.783	0.39239	-0.09091	0.11844	0.52452	0.24452000000000002	0.26954
2.794	0.39047	-0.07807	0.13735	0.52652	0.25398	0.2872
2.805	0.38814	-0.06737	0.14307	0.52561	0.25478	0.2983
2.816	0.38837	-0.07596	0.12805	0.52564	0.23625	0.28492
2.827	0.38311	-0.06358	0.12799	0.51861	0.26722	0.28141
2.838	0.37887	-0.06656	0.13265	0.51683	0.27937	0.28203999999999996
2.849	0.37283	-0.04982	0.12114	0.5135799999999999	0.30565	0.26565
2.86	0.36918	-0.04555	0.12455	0.50947	0.31743000000000005	0.2753
2.871	0.36514	-0.05801	0.12245	0.50717	0.30465	0.26383
2.882	0.36177	-0.0542	0.1248	0.50606	0.30138	0.2679
2.893	0.3609	-0.06127	0.12861	0.50818	0.28757	0.2723
2.904	0.35594	-0.06897	0.13131	0.50569	0.28341000000000005	0.28132
2.915	0.35184	-0.0769	0.13703	0.50967	0.25956999999999997	0.2794
2.926	0.34829	-0.07457	0.13787	0.51468	0.26473	0.27596
2.937	0.34525	-0.07402	0.13968	0.51976	0.27564	0.2737
2.948	0.33856	-0.07493	0.13907	0.5236500000000001	0.26497	0.27522
2.959	0.32766	-0.07787	0.13429	0.52527	0.25817	0.27849999999999997
2.97	0.31785	-0.09117	0.12703	0.52971	0.23466	0.28085000000000004
2.981	0.30767	-0.10393	0.11752	0.52948	0.22746999999999998	0.26752
2.992	0.30017	-0.10131	0.11982	0.53016	0.21858	0.2682
3.003	0.29337	-0.09465	0.11346	0.5274300000000001	0.22859999999999997	0.27031
3.014	0.28509	-0.08565	0.10587	0.5214300000000001	0.24478	0.26727
3.025	0.27702	-0.08607	0.10279	0.51527	0.24293000000000003	0.26001
3.036	0.26725	-0.08838	0.10664	0.5036	0.24741999999999997	0.26498
3.047	0.26187	-0.08021	0.12345	0.49253	0.24955	0.28400000000000003
3.058	0.25852	-0.07368	0.13798	0.48436	0.26088999999999996	0.29384
3.069	0.25467	-0.07104	0.14169	0.47539	0.26541000000000003	0.2882
3.08	0.25175	-0.07078	0.13928	0.46775	0.26593	0.28454
3.091	0.24951	-0.07116	0.13805	0.45977	0.27771	0.29135
3.102	0.24795	-0.0783	0.12928	0.45331	0.28572000000000003	0.28352
3.113	0.24857	-0.08745	0.12314	0.45043	0.27427999999999997	0.27369
3.124	0.25089	-0.08165	0.12256	0.44908000000000003	0.26051	0.27242
3.135	0.2539	-0.07753	0.12205	0.44703000000000004	0.26085	0.26909
3.146	0.25408	-0.0824	0.12906	0.44206999999999996	0.25949	0.26974
3.157	0.25205	-0.07737	0.13221	0.43425	0.26299	0.27763
3.168	0.25355	-0.06383	0.12956	0.42867	0.27659	0.2837
3.179	0.25704	-0.05102	0.126	0.42689	0.28887	0.27668000000000004
3.19	0.25777	-0.04265	0.12515	0.42630999999999997	0.30496999999999996	0.26864
3.201	0.25356	-0.0425	0.12813	0.42378000000000005	0.30905	0.26792
3.212	0.24777	-0.05313	0.1248	0.4165	0.30401	0.26652
3.223	0.24492	-0.06567	0.13086	0.41098	0.29555	0.27732
3.234	0.24313	-0.07834	0.13095	0.41058	0.25515	0.27598
3.245	0.24023	-0.09479	0.11851	0.4074	0.21910000000000002	0.25711
3.256	0.2382	-0.09824	0.11351	0.40481	0.22677999999999998	0.24895
3.267	0.23829	-0.09832	0.10347	0.40571999999999997	0.2507	0.23548
3.278	0.23725	-0.10201	0.11114	0.40476	0.25225000000000003	0.24763000000000002
3.289	0.23501	-0.10423	0.11382	0.40284	0.25244	0.2686
3.3	0.23311	-0.1094	0.11173	0.39959	0.24719999999999998	0.28379
3.311	0.23332	-0.09926	0.10285	0.39810999999999996	0.26208	0.26329
3.322	0.23164	-0.07444	0.09887	0.39536000000000004	0.27928	0.24803999999999998
3.333	0.2275	-0.06307	0.1094	0.39191	0.28470999999999996	0.25767
3.344	0.22589	-0.06904	0.11249	0.39091	0.27012	0.25602
3.355	0.22366	-0.07655	0.11066	0.38816	0.26384	0.24677
3.366	0.22431	-0.07153	0.11255	0.39043	0.26092000000000004	0.24755
3.377	0.22401	-0.06547	0.12094	0.38854999999999995	0.24988999999999997	0.26303
3.388	0.22507	-0.0707	0.11051	0.3896	0.2444	0.25243
3.399	0.22828	-0.07698	0.10285	0.39095	0.22603	0.24409
3.41	0.22439	-0.07171	0.1108	0.38524	0.23517	0.25764
3.421	0.21774	-0.05953	0.122	0.37673999999999996	0.24741	0.27826
3.432	0.21554	-0.06242	0.11696	0.37575000000000003	0.24549	0.27431
3.443	0.21567	-0.0657	0.10924	0.38072	0.25431000000000004	0.264
3.454	0.21412	-0.05873	0.11188	0.38254	0.29253	0.26615
3.465	0.21532	-0.05738	0.12348	0.38256	0.29054	0.28088
3.476	0.21328	-0.07839	0.12659	0.37786	0.26815	0.28611
3.487	0.20997	-0.06639	0.12632	0.37319	0.25364	0.29430999999999996
3.498	0.21081	-0.06319	0.11487	0.37728	0.24406999999999998	0.27263000000000004
3.509	0.21105	-0.07311	0.11192	0.37376	0.24602000000000002	0.25923
3.52	0.2095	-0.06412	0.11186	0.36934	0.27021	0.26044
3.531	0.20756	-0.06331	0.11309	0.36712	0.29171	0.25133
3.542	0.20679	-0.07282	0.118	0.3694	0.26897	0.24906
3.553	0.20459	-0.09051	0.11993	0.37053	0.25856	0.24736999999999998
3.564	0.20451	-0.09721	0.119	0.37	0.25748	0.24667999999999998
3.575	0.20404	-0.09966	0.12392	0.37012999999999996	0.2528	0.2514
3.586	0.20428	-0.09767	0.12652	0.37067	0.25370000000000004	0.25355
3.597	0.20363	-0.09111	0.12168	0.36654	0.26698999999999995	0.25758
3.608	0.20332	-0.09454	0.12194	0.36723	0.26083	0.25931
3.619	0.20379	-0.10697	0.1293	0.36843000000000004	0.24123	0.25353
3.63	0.20242	-0.09374	0.12738	0.36521	0.24585	0.24372
3.641	0.20018	-0.0837	0.12809	0.3637	0.23837000000000003	0.25417
3.652	0.19883	-0.09104	0.13008	0.36294000000000004	0.23489	0.25589
3.663	0.19696	-0.07799	0.11146	0.35841999999999996	0.25253	0.21937
3.674	0.19619	-0.07314	0.10641	0.35794000000000004	0.25209000000000004	0.20802
3.685	0.19649	-0.07132	0.11374	0.35626	0.25139	0.22513
3.696	0.19487	-0.07655	0.12018	0.35295	0.24302999999999997	0.24078
3.707	0.19357	-0.0846	0.12884	0.353	0.22227999999999998	0.25872
3.718	0.19415	-0.06832	0.13324	0.35648	0.22522999999999999	0.26549999999999996
3.729	0.19493	-0.08473	0.12267	0.35797999999999996	0.22382	0.26047
3.74	0.19307	-0.10015	0.10285	0.35397999999999996	0.21985	0.23828
3.751	0.19465	-0.10216	0.10422	0.35368	0.22778	0.23267
3.762	0.19384	-0.09889	0.11039	0.35259	0.22884999999999997	0.23285
3.773	0.19387	-0.09845	0.10755	0.35463	0.22122000000000003	0.21842
3.784	0.19473	-0.09315	0.09972	0.35846	0.23110999999999998	0.21687
3.795	0.19341	-0.08744	0.09351	0.35564	0.25986	0.21837
3.806	0.19401	-0.09046	0.0996	0.35484	0.26631	0.21637
3.817	0.19213	-0.07887	0.11142	0.3539	0.27001000000000003	0.22642
3.828	0.19082	-0.07697	0.11609	0.35119	0.28369	0.2363
3.839	0.1883	-0.08563	0.11227	0.34734	0.27576	0.22999999999999998
3.85	0.18468	-0.08949	0.09888	0.34402	0.249	0.21349
3.861	0.18541	-0.09226	0.09318	0.3453	0.24205	0.21036
3.872	0.18594	-0.08383	0.10349	0.34813	0.25661999999999996	0.22177
3.883	0.18497	-0.07876	0.11088	0.34659	0.2622	0.22339
3.894	0.18429	-0.08969	0.11166	0.34209	0.25199	0.22077
3.905	0.18382	-0.08834	0.11646	0.34034	0.25083999999999995	0.22488999999999998
3.916	0.1836	-0.06674	0.12567	0.34077999999999997	0.26969	0.23601
3.927	0.1841	-0.0689	0.13109	0.34337	0.26600999999999997	0.25132
3.938	0.18256	-0.07987	0.13449	0.34413	0.25006	0.26213
3.949	0.18393	-0.07827	0.12718	0.34559	0.24242999999999998	0.26478999999999997
3.96	0.18398	-0.07571	0.11882	0.34343999999999997	0.23898999999999998	0.2569
3.971	0.18135	-0.08551	0.116	0.34172	0.22902999999999998	0.25059
3.982	0.18167	-0.09069	0.11027	0.34367000000000003	0.23156	0.24472
3.993	0.18044	-0.08524	0.10648	0.34189	0.24913000000000002	0.23728
4.004	0.18155	-0.08443	0.10602	0.34092999999999996	0.26650999999999997	0.244
4.015	0.18181	-0.07971	0.1094	0.34255	0.27799	0.25133
4.026	0.17922	-0.08767	0.12169	0.33882	0.26515	0.26953
4.037	0.17786	-0.07811	0.12124	0.33682	0.26744999999999997	0.26901
4.048	0.17704	-0.08204	0.11557	0.33777	0.25585	0.26484
4.059	0.17602	-0.10651	0.11697	0.33931	0.22764	0.26498
4.07	0.17772	-0.10448	0.12189	0.33873	0.20790999999999998	0.26326
4.081	0.17948	-0.08731	0.12324	0.33879000000000004	0.21450999999999998	0.25188
4.092	0.17826	-0.05538	0.12452	0.33891	0.25065000000000004	0.25383
4.103	0.1774	-0.07322	0.12798	0.33679000000000003	0.23628	0.25367
4.114	0.17667	-0.07291	0.12022	0.3336	0.23554	0.24064999999999998
4.125	0.18094	-0.06985	0.1241	0.33723000000000003	0.23445000000000002	0.25303
4.136	0.18	-0.07174	0.11866	0.33465999999999996	0.23183	0.25336
4.147	0.17676	-0.0785	0.10534	0.33116	0.24599	0.23476000000000002
4.158	0.17678	-0.07046	0.10718	0.33379000000000003	0.27146000000000003	0.23485
4.169	0.17555	-0.07241	0.11084	0.33286000000000004	0.27057	0.2445
4.18	0.17298	-0.05093	0.11246	0.32846	0.28727	0.25109000000000004
4.191	0.17144	-0.07467	0.10867	0.32906	0.25347	0.23635
4.202	0.17041	-0.08176	0.1171	0.32708000000000004	0.25539	0.24518
4.213	0.17094	-0.07301	0.12628	0.32416	0.25916999999999996	0.25811
4.224	0.17473	-0.05983	0.12472	0.32830000000000004	0.27021	0.2512
4.235	0.17257	-0.05058	0.13001	0.33038	0.28378	0.26473
4.246	0.16903	-0.05958	0.12818	0.3266	0.26254	0.26774
4.257	0.16845	-0.07277	0.11259	0.32845	0.24507	0.2502
4.268	0.16793	-0.07684	0.11202	0.32957000000000003	0.24477	0.2575
4.279	0.1696	-0.07624	0.1013	0.32883	0.23388	0.26298
4.29	0.17111	-0.07465	0.10629	0.33094	0.24054000000000003	0.27658
4.301	0.17311	-0.0666	0.11471	0.33181000000000005	0.26689	0.27693
4.312	0.17529	-0.08509	0.12105	0.33296000000000003	0.23474	0.27691
4.323	0.17444	-0.09636	0.11617	0.33038	0.21965	0.27442
4.334	0.17364	-0.08862	0.10718	0.32935	0.22064999999999999	0.26038
4.345	0.17061	-0.07525	0.10132	0.32822	0.24889	0.25743
4.356	0.17018	-0.05746	0.09847	0.32762	0.27651	0.25706
4.367	0.17022	-0.06247	0.10921	0.32775	0.27420999999999995	0.26555
4.378	0.17146	-0.07853	0.11821	0.32659	0.25613	0.28307
4.389	0.17376	-0.0917	0.11809	0.32811999999999997	0.23068	0.28549
4.4	0.17127	-0.10313	0.10825	0.32733	0.21966000000000002	0.26613
4.411	0.17193	-0.10846	0.10646	0.32954	0.23175	0.26536000000000004
4.422	0.17238	-0.10915	0.10935	0.33028	0.22816	0.27344
4.433	0.17227	-0.10343	0.10815	0.32972999999999997	0.22719000000000003	0.26133
4.444	0.17208	-0.1041	0.09766	0.32705	0.23317000000000002	0.24986
4.455	0.17398	-0.1002	0.08541	0.32665	0.23857	0.23819
4.466	0.17429	-0.10202	0.09791	0.32719	0.22577999999999998	0.25456999999999996
4.477	0.17338	-0.09715	0.11433	0.32772999999999997	0.20756999999999998	0.26814
4.488	0.17344	-0.09158	0.11584	0.32719	0.19715	0.26207
4.499	0.17003	-0.0913	0.10879	0.32316	0.20714	0.25281
4.51	0.16807	-0.09567	0.10498	0.32252000000000003	0.23151000000000002	0.24942999999999999
4.521	0.16937	-0.09021	0.10419	0.3254	0.25226	0.25543000000000005
4.532	0.1696	-0.0774	0.09767	0.32528999999999997	0.25543000000000005	0.25726000000000004
4.543	0.1672	-0.07053	0.10136	0.32182	0.24133000000000004	0.25815
4.554	0.16498	-0.07358	0.10702	0.32236	0.22474999999999998	0.26269
4.565	0.16679	-0.08304	0.10889	0.32769	0.21728999999999998	0.26849
4.576	0.16826	-0.09931	0.11321	0.32588	0.22152	0.27343
4.587	0.16723	-0.11072	0.10251	0.32001999999999997	0.23198000000000002	0.25680000000000003
