time	signal1	signal2	signal3	subtracted1	subtracted2	subtracted3	nornmalized1	nornmalized2	nornmalized3
31.449	1.76447	-0.05163	-0.21573	0.22280	0.41023	0.20535	0.00149	0.02115	0.08574
31.460	1.76632	-0.03868	-0.20852	0.22658	0.40928	0.19813	0.00150	0.02114	0.08547
31.471	1.76769	-0.02898	-0.21470	0.22713	0.42926	0.18140	0.00150	0.02134	0.08485
31.482	1.76589	-0.02857	-0.21220	0.22018	0.43632	0.19792	0.00148	0.02142	0.08546
31.493	1.76417	-0.03548	-0.20233	0.21819	0.43046	0.20977	0.00148	0.02136	0.08590
31.504	1.76338	-0.03415	-0.20421	0.21680	0.43500	0.20107	0.00147	0.02140	0.08558
31.515	1.76362	-0.03463	-0.22187	0.22055	0.43879	0.18357	0.00148	0.02144	0.08493
31.526	1.76479	-0.02777	-0.23427	0.22022	0.46261	0.17577	0.00148	0.02168	0.08464
31.537	1.76325	-0.01920	-0.23214	0.21961	0.47231	0.17228	0.00148	0.02178	0.08452
31.548	1.76211	-0.03166	-0.22236	0.21807	0.44630	0.18465	0.00148	0.02152	0.08497
31.559	1.76221	-0.04236	-0.21124	0.21962	0.43916	0.18830	0.00148	0.02144	0.08511
31.570	1.76609	-0.04282	-0.21323	0.22555	0.43844	0.17147	0.00149	0.02144	0.08449
31.581	1.76747	-0.03348	-0.22274	0.22892	0.43922	0.15622	0.00150	0.02145	0.08392
31.592	1.76716	-0.01863	-0.21327	0.22821	0.43391	0.17375	0.00150	0.02139	0.08457
31.603	1.76619	-0.01560	-0.20390	0.22283	0.44038	0.18061	0.00149	0.02146	0.08482
31.614	1.76372	-0.02421	-0.20194	0.21749	0.44811	0.17571	0.00147	0.02154	0.08464
31.625	1.76046	-0.03237	-0.20699	0.21249	0.43212	0.17344	0.00146	0.02137	0.08456
31.636	1.76056	-0.01793	-0.21781	0.21265	0.42881	0.16148	0.00146	0.02134	0.08412
31.647	1.76174	-0.00686	-0.22708	0.21743	0.44281	0.16031	0.00147	0.02148	0.08407
31.658	1.76231	-0.01131	-0.23201	0.22094	0.45318	0.16152	0.00148	0.02159	0.08412
31.669	1.76261	-0.02095	-0.22638	0.22007	0.45039	0.17191	0.00148	0.02156	0.08450
31.680	1.76345	-0.02673	-0.22369	0.21965	0.44546	0.18042	0.00148	0.02151	0.08482
31.691	1.76527	-0.02182	-0.22993	0.22244	0.45802	0.17156	0.00149	0.02164	0.08449
31.702	1.76526	-0.02054	-0.22879	0.21996	0.45747	0.16466	0.00148	0.02163	0.08423
31.713	1.76213	-0.02609	-0.22908	0.21645	0.44157	0.15937	0.00147	0.02147	0.08404
31.724	1.75733	-0.03654	-0.23561	0.21372	0.42793	0.15375	0.00147	0.02133	0.08383
31.735	1.75550	-0.04577	-0.23404	0.21151	0.41995	0.17173	0.00146	0.02125	0.08450
31.746	1.75778	-0.05294	-0.22668	0.21325	0.41958	0.19230	0.00146	0.02125	0.08526
31.757	1.75904	-0.06035	-0.22393	0.21376	0.42202	0.19154	0.00147	0.02127	0.08523
31.768	1.75758	-0.05960	-0.22744	0.21373	0.42323	0.18651	0.00147	0.02128	0.08504
31.779	1.75624	-0.05728	-0.22386	0.21536	0.41700	0.18805	0.00147	0.02122	0.08510
31.790	1.75261	-0.05231	-0.22508	0.21355	0.42089	0.18369	0.00147	0.02126	0.08494
31.801	1.75189	-0.05457	-0.22750	0.21272	0.43000	0.17506	0.00146	0.02135	0.08462
31.812	1.75353	-0.04985	-0.20624	0.21417	0.44401	0.19731	0.00147	0.02149	0.08544
31.823	1.75382	-0.04053	-0.20015	0.21568	0.44991	0.20082	0.00147	0.02155	0.08557
31.834	1.75255	-0.03375	-0.20654	0.21420	0.45014	0.18145	0.00147	0.02156	0.08485
31.845	1.74997	-0.02821	-0.20945	0.21071	0.44596	0.18192	0.00146	0.02151	0.08487
31.856	1.74645	-0.03629	-0.21441	0.20526	0.43951	0.18749	0.00145	0.02145	0.08508
31.867	1.74720	-0.03479	-0.22001	0.20197	0.43926	0.18222	0.00144	0.02145	0.08488
31.878	1.74639	-0.02072	-0.23394	0.20367	0.46808	0.17011	0.00144	0.02174	0.08444
31.889	1.74860	-0.02762	-0.23895	0.20614	0.46771	0.16654	0.00145	0.02173	0.08430
31.900	1.75230	-0.04526	-0.23868	0.20843	0.44814	0.15987	0.00145	0.02154	0.08406
31.911	1.75209	-0.05071	-0.23590	0.21065	0.42377	0.15704	0.00146	0.02129	0.08395
31.922	1.74805	-0.04521	-0.23596	0.20891	0.43476	0.15173	0.00145	0.02140	0.08376
31.933	1.74713	-0.02353	-0.23043	0.20626	0.48264	0.15658	0.00145	0.02188	0.08394
31.944	1.74599	-0.00797	-0.22887	0.20312	0.51997	0.16878	0.00144	0.02226	0.08439
31.955	1.74449	-0.01599	-0.22710	0.20623	0.51045	0.17198	0.00145	0.02217	0.08450
31.966	1.74723	-0.02052	-0.23102	0.21051	0.49911	0.15504	0.00146	0.02205	0.08388
31.977	1.74693	-0.02662	-0.22326	0.20637	0.47863	0.16168	0.00145	0.02184	0.08412
31.988	1.74497	-0.02333	-0.21647	0.20133	0.47832	0.18146	0.00144	0.02184	0.08485
31.999	1.74099	-0.03895	-0.22050	0.19568	0.45840	0.18135	0.00142	0.02164	0.08485
32.010	1.73744	-0.04795	-0.21930	0.19059	0.44200	0.18285	0.00141	0.02147	0.08491
32.021	1.73714	-0.06006	-0.22516	0.19265	0.42284	0.18339	0.00142	0.02128	0.08493
32.032	1.73735	-0.06309	-0.22489	0.19371	0.42899	0.18190	0.00142	0.02134	0.08487
32.043	1.74066	-0.04991	-0.22246	0.19913	0.43320	0.17580	0.00143	0.02138	0.08465
32.054	1.74118	-0.05999	-0.21799	0.20034	0.42579	0.17482	0.00143	0.02131	0.08461
32.065	1.73906	-0.05508	-0.22029	0.20183	0.44753	0.17068	0.00144	0.02153	0.08446
32.076	1.73991	-0.05664	-0.22016	0.20364	0.45024	0.17069	0.00144	0.02156	0.08446
32.087	1.73902	-0.06113	-0.21153	0.20530	0.42746	0.17985	0.00145	0.02133	0.08480
32.098	1.73995	-0.03041	-0.22069	0.20566	0.45772	0.18175	0.00145	0.02163	0.08487
32.109	1.74033	-0.03038	-0.23078	0.20419	0.47596	0.17312	0.00144	0.02182	0.08455
32.120	1.73926	-0.04123	-0.23318	0.20407	0.47993	0.16379	0.00144	0.02186	0.08420
32.131	1.73943	-0.04152	-0.23589	0.20556	0.47182	0.16767	0.00145	0.02178	0.08435
32.142	1.73862	-0.02091	-0.23401	0.20253	0.49719	0.17817	0.00144	0.02203	0.08473
32.153	1.73821	-0.02275	-0.22704	0.20163	0.48251	0.17475	0.00144	0.02188	0.08461
32.164	1.73813	-0.02907	-0.24090	0.20081	0.47410	0.16012	0.00144	0.02180	0.08407
32.175	1.73691	-0.03103	-0.24237	0.19698	0.47516	0.16044	0.00143	0.02181	0.08408
32.186	1.73763	-0.02803	-0.23428	0.19803	0.47476	0.17574	0.00143	0.02180	0.08464
32.197	1.73750	-0.03925	-0.23403	0.20154	0.45441	0.16383	0.00144	0.02160	0.08420
32.208	1.73275	-0.04149	-0.23172	0.19744	0.45456	0.15583	0.00143	0.02160	0.08391
32.219	1.73213	-0.03264	-0.22898	0.19695	0.45835	0.16637	0.00143	0.02164	0.08430
32.230	1.73288	-0.03298	-0.22940	0.19819	0.45783	0.17538	0.00143	0.02163	0.08463
32.241	1.73256	-0.02761	-0.23023	0.19253	0.45893	0.17843	0.00142	0.02164	0.08474
32.252	1.73077	-0.02942	-0.22977	0.19016	0.45593	0.17617	0.00141	0.02161	0.08466
32.263	1.72967	-0.01423	-0.22651	0.19384	0.47303	0.18536	0.00142	0.02179	0.08500
32.274	1.73116	0.00845	-0.22584	0.19635	0.49449	0.18880	0.00143	0.02200	0.08513
32.285	1.73188	-0.00006	-0.22359	0.19416	0.48989	0.18782	0.00142	0.02196	0.08509
32.296	1.73399	-0.01894	-0.22739	0.19528	0.48473	0.17826	0.00142	0.02191	0.08474
32.307	1.73366	-0.01668	-0.23490	0.19340	0.49871	0.16842	0.00142	0.02205	0.08437
32.318	1.73397	-0.02595	-0.22785	0.19425	0.48844	0.17693	0.00142	0.02194	0.08469
32.329	1.73563	-0.03624	-0.21719	0.19546	0.46327	0.18988	0.00142	0.02169	0.08517
32.340	1.73401	-0.04507	-0.22223	0.19372	0.44726	0.19044	0.00142	0.02153	0.08519
32.351	1.73072	-0.05947	-0.22752	0.18900	0.43584	0.18844	0.00141	0.02141	0.08511
32.362	1.73046	-0.06035	-0.23234	0.18784	0.43085	0.18660	0.00141	0.02136	0.08504
32.373	1.73051	-0.06187	-0.23349	0.18895	0.42920	0.18448	0.00141	0.02134	0.08497
32.384	1.72896	-0.05856	-0.22088	0.19060	0.43141	0.19320	0.00141	0.02137	0.08529
32.395	1.72881	-0.04007	-0.20908	0.18974	0.44631	0.20827	0.00141	0.02152	0.08584
32.406	1.72847	-0.02831	-0.20996	0.18710	0.46679	0.19869	0.00140	0.02172	0.08549
32.417	1.72767	-0.02234	-0.21966	0.18629	0.48027	0.17707	0.00140	0.02186	0.08469
32.428	1.72730	-0.01355	-0.22812	0.18458	0.48378	0.16788	0.00140	0.02190	0.08435
32.439	1.72718	-0.01145	-0.22566	0.18414	0.47466	0.17493	0.00140	0.02180	0.08461
32.450	1.72833	-0.01871	-0.22205	0.18680	0.45747	0.18556	0.00140	0.02163	0.08501
32.461	1.72853	-0.01712	-0.23298	0.18802	0.45289	0.17680	0.00141	0.02158	0.08468
32.472	1.72755	-0.00927	-0.24291	0.18559	0.45689	0.17158	0.00140	0.02162	0.08449
32.483	1.72634	-0.01463	-0.24990	0.18073	0.45420	0.16871	0.00139	0.02160	0.08438
32.494	1.72514	-0.02747	-0.25351	0.18034	0.45009	0.16165	0.00139	0.02156	0.08412
32.505	1.72190	-0.03609	-0.24691	0.18024	0.44464	0.16943	0.00139	0.02150	0.08441
32.516	1.72359	-0.03040	-0.24009	0.18034	0.44078	0.17838	0.00139	0.02146	0.08474
32.527	1.72592	-0.02729	-0.22720	0.18121	0.43344	0.18625	0.00139	0.02139	0.08503
32.538	1.72498	-0.02667	-0.23695	0.18274	0.44305	0.16358	0.00139	0.02148	0.08419
32.549	1.72413	-0.01948	-0.23857	0.18286	0.45891	0.15847	0.00139	0.02164	0.08401
32.560	1.72497	-0.01256	-0.22914	0.18405	0.46539	0.16971	0.00140	0.02171	0.08442
32.571	1.72250	-0.02073	-0.22179	0.17993	0.46341	0.17700	0.00139	0.02169	0.08469
32.582	1.72086	-0.01803	-0.21554	0.17627	0.45705	0.18561	0.00138	0.02163	0.08501
32.593	1.72253	-0.02822	-0.22431	0.17674	0.44488	0.17448	0.00138	0.02150	0.08460
32.604	1.72324	-0.01902	-0.21691	0.17990	0.45941	0.18287	0.00139	0.02165	0.08491
32.615	1.72377	-0.01023	-0.21649	0.18286	0.46476	0.18043	0.00139	0.02170	0.08482
32.626	1.72062	-0.02479	-0.21428	0.18349	0.44047	0.18088	0.00139	0.02146	0.08483
32.637	1.71982	-0.01549	-0.22287	0.18202	0.46338	0.17343	0.00139	0.02169	0.08456
32.648	1.71955	-0.00207	-0.22787	0.18275	0.48871	0.16952	0.00139	0.02195	0.08441
32.659	1.72183	-0.00361	-0.24068	0.18404	0.48632	0.16561	0.00140	0.02192	0.08427
32.670	1.72208	0.00894	-0.24672	0.18278	0.49240	0.15440	0.00139	0.02198	0.08386
32.681	1.72078	0.00494	-0.25229	0.18103	0.49091	0.15574	0.00139	0.02197	0.08391
32.692	1.71896	0.00035	-0.24723	0.17445	0.48758	0.16537	0.00137	0.02193	0.08426
32.703	1.71901	-0.01263	-0.24626	0.17330	0.47219	0.15947	0.00137	0.02178	0.08404
32.714	1.71879	-0.02916	-0.24231	0.17423	0.44433	0.15712	0.00137	0.02150	0.08396
32.725	1.72194	-0.03851	-0.24606	0.17577	0.43850	0.15554	0.00138	0.02144	0.08390
32.736	1.72164	-0.03823	-0.23950	0.17407	0.43757	0.16746	0.00137	0.02143	0.08434
32.747	1.72343	-0.04129	-0.23631	0.17468	0.44236	0.16866	0.00137	0.02148	0.08438
32.758	1.72263	-0.02739	-0.23266	0.17689	0.47462	0.15713	0.00138	0.02180	0.08396
32.769	1.71701	-0.01674	-0.23338	0.17448	0.49192	0.15954	0.00137	0.02198	0.08405
32.780	1.71540	-0.03019	-0.23754	0.17458	0.47497	0.16738	0.00137	0.02181	0.08434
32.791	1.71671	-0.02178	-0.24323	0.17869	0.47947	0.15844	0.00138	0.02185	0.08401
32.802	1.71975	-0.02847	-0.24038	0.17726	0.47084	0.17300	0.00138	0.02177	0.08454
32.813	1.71940	-0.02381	-0.22362	0.17423	0.47632	0.18022	0.00137	0.02182	0.08481
32.824	1.71767	-0.01811	-0.21489	0.17484	0.47732	0.18779	0.00137	0.02183	0.08509
32.835	1.71683	-0.02577	-0.21183	0.17321	0.46043	0.19202	0.00137	0.02166	0.08524
32.846	1.71515	-0.03676	-0.20365	0.17040	0.45111	0.19526	0.00136	0.02157	0.08536
32.857	1.71359	-0.04575	-0.21662	0.17000	0.43508	0.19702	0.00136	0.02140	0.08543
32.868	1.71610	-0.03508	-0.22440	0.17066	0.44453	0.19243	0.00136	0.02150	0.08526
32.879	1.71556	-0.02181	-0.23282	0.17090	0.46146	0.18441	0.00137	0.02167	0.08496
32.890	1.71385	-0.01518	-0.24300	0.17008	0.49257	0.16987	0.00136	0.02199	0.08443
32.901	1.71534	-0.03902	-0.24496	0.17035	0.47591	0.16548	0.00136	0.02182	0.08426
32.912	1.71535	-0.05639	-0.24098	0.16962	0.46149	0.16434	0.00136	0.02167	0.08422
32.923	1.71566	-0.05566	-0.23210	0.17235	0.45092	0.18600	0.00137	0.02156	0.08502
32.934	1.71704	-0.04588	-0.23141	0.17158	0.46613	0.18857	0.00137	0.02172	0.08512
32.945	1.71658	-0.04941	-0.23412	0.16886	0.46612	0.18053	0.00136	0.02172	0.08482
32.956	1.71710	-0.05733	-0.23748	0.17136	0.45178	0.16919	0.00137	0.02157	0.08440
32.967	1.72010	-0.05403	-0.23406	0.17598	0.45215	0.16481	0.00138	0.02158	0.08424
32.978	1.71939	-0.05565	-0.21913	0.17303	0.44253	0.17960	0.00137	0.02148	0.08479
32.989	1.71731	-0.05936	-0.22447	0.17070	0.43586	0.17539	0.00136	0.02141	0.08463
33.000	1.71706	-0.05173	-0.22482	0.17095	0.42903	0.17686	0.00137	0.02134	0.08469
33.011	1.71827	-0.03836	-0.22236	0.16996	0.42831	0.17904	0.00136	0.02133	0.08477
33.022	1.71936	-0.03282	-0.21998	0.16935	0.43423	0.18955	0.00136	0.02139	0.08515
33.033	1.71918	-0.04175	-0.21643	0.16777	0.43974	0.19436	0.00136	0.02145	0.08533
33.044	1.71859	-0.04041	-0.21728	0.16636	0.45546	0.19381	0.00135	0.02161	0.08531
33.055	1.71764	-0.02672	-0.22233	0.16720	0.46172	0.18922	0.00136	0.02167	0.08514
33.066	1.71489	-0.02470	-0.23150	0.16607	0.45583	0.17361	0.00135	0.02161	0.08457
33.077	1.71393	-0.02830	-0.23773	0.16492	0.44899	0.16152	0.00135	0.02154	0.08412
33.088	1.71443	-0.02791	-0.22853	0.16563	0.44237	0.16937	0.00135	0.02148	0.08441
33.099	1.71577	-0.01711	-0.21783	0.16412	0.45462	0.18009	0.00135	0.02160	0.08480
33.110	1.71950	-0.01368	-0.22034	0.16300	0.46059	0.18149	0.00135	0.02166	0.08486
33.121	1.71908	-0.02232	-0.22178	0.16111	0.45451	0.18506	0.00134	0.02160	0.08499
33.132	1.71721	-0.01790	-0.22480	0.15821	0.46444	0.18541	0.00134	0.02170	0.08500
33.143	1.71974	-0.02257	-0.23357	0.15869	0.46550	0.17720	0.00134	0.02171	0.08470
33.154	1.72199	-0.02616	-0.24423	0.16012	0.47071	0.16878	0.00134	0.02176	0.08439
33.165	1.72284	-0.01820	-0.24343	0.15876	0.47870	0.17364	0.00134	0.02184	0.08457
33.176	1.72447	-0.01192	-0.23394	0.15752	0.48206	0.17746	0.00133	0.02188	0.08471
33.187	1.72682	-0.01109	-0.23394	0.15913	0.48255	0.17325	0.00134	0.02188	0.08455
33.198	1.72700	-0.01307	-0.23856	0.15905	0.47646	0.17480	0.00134	0.02182	0.08461
33.209	1.72557	-0.01371	-0.24852	0.15857	0.48216	0.16865	0.00134	0.02188	0.08438
33.220	1.72686	-0.01915	-0.24665	0.15934	0.47956	0.17150	0.00134	0.02185	0.08449
33.231	1.72792	-0.02680	-0.23564	0.15986	0.46204	0.19077	0.00134	0.02168	0.08520
33.242	1.72520	-0.03144	-0.23216	0.15778	0.44846	0.19844	0.00133	0.02154	0.08548
33.253	1.72397	-0.04022	-0.23718	0.15285	0.43492	0.19409	0.00132	0.02140	0.08532
33.264	1.72637	-0.03809	-0.23627	0.15294	0.43938	0.19574	0.00132	0.02145	0.08538
33.275	1.72753	-0.04739	-0.24861	0.15454	0.43748	0.18115	0.00133	0.02143	0.08484
33.286	1.73146	-0.04391	-0.24127	0.15933	0.44519	0.18995	0.00134	0.02151	0.08517
33.297	1.73304	-0.02719	-0.23053	0.15819	0.46654	0.20173	0.00134	0.02172	0.08560
33.308	1.73574	-0.02865	-0.21364	0.16036	0.47445	0.22013	0.00134	0.02180	0.08628
33.319	1.73427	-0.02836	-0.21335	0.15766	0.46571	0.22173	0.00133	0.02171	0.08634
33.330	1.73558	-0.02707	-0.22714	0.16036	0.47809	0.20198	0.00134	0.02184	0.08561
33.341	1.73820	-0.02268	-0.24285	0.16615	0.49683	0.18431	0.00135	0.02203	0.08496
33.352	1.73691	-0.02229	-0.24090	0.16026	0.48483	0.18881	0.00134	0.02191	0.08513
33.363	1.73793	-0.01489	-0.24060	0.15898	0.48830	0.18303	0.00134	0.02194	0.08491
33.374	1.74165	-0.00673	-0.23800	0.16339	0.48634	0.19782	0.00135	0.02192	0.08546
33.385	1.74035	0.00241	-0.24505	0.16235	0.50027	0.18286	0.00135	0.02206	0.08491
33.396	1.73863	0.00450	-0.23797	0.16106	0.50909	0.18022	0.00134	0.02215	0.08481
33.407	1.74067	0.00003	-0.23614	0.16349	0.50628	0.17687	0.00135	0.02212	0.08469
33.418	1.74264	-0.02032	-0.23493	0.16232	0.49162	0.18414	0.00135	0.02198	0.08495
33.429	1.74111	-0.02741	-0.22887	0.15936	0.47609	0.19228	0.00134	0.02182	0.08525
33.440	1.74135	-0.03967	-0.22641	0.15580	0.45878	0.19258	0.00133	0.02164	0.08527
33.451	1.74197	-0.04457	-0.21456	0.15644	0.44065	0.20135	0.00133	0.02146	0.08559
33.462	1.74425	-0.05234	-0.22077	0.16143	0.43272	0.19610	0.00134	0.02138	0.08540
33.473	1.74430	-0.04689	-0.23976	0.16256	0.44437	0.18611	0.00135	0.02150	0.08503
33.484	1.74314	-0.04518	-0.24234	0.15875	0.44774	0.21022	0.00134	0.02153	0.08592
33.495	1.74428	-0.04214	-0.23379	0.16116	0.45301	0.21953	0.00134	0.02158	0.08626
33.506	1.74512	-0.02930	-0.23084	0.16480	0.46057	0.20776	0.00135	0.02166	0.08583
33.517	1.74711	-0.02769	-0.23252	0.16742	0.46698	0.19445	0.00136	0.02173	0.08533
33.528	1.74661	-0.05005	-0.23341	0.16818	0.45059	0.17985	0.00136	0.02156	0.08480
33.539	1.74545	-0.06952	-0.24941	0.16569	0.43071	0.15784	0.00135	0.02136	0.08398
33.550	1.74725	-0.06199	-0.24439	0.16682	0.43350	0.17562	0.00136	0.02139	0.08464
33.561	1.74615	-0.05065	-0.22006	0.16338	0.43138	0.21378	0.00135	0.02137	0.08605
33.572	1.74707	-0.05000	-0.22552	0.16304	0.43074	0.21686	0.00135	0.02136	0.08616
33.583	1.74607	-0.06209	-0.22622	0.16147	0.42850	0.21351	0.00134	0.02134	0.08604
33.594	1.74465	-0.05438	-0.23926	0.15994	0.44067	0.19571	0.00134	0.02146	0.08538
33.605	1.74459	-0.03919	-0.25050	0.15678	0.45598	0.18566	0.00133	0.02161	0.08501
33.616	1.74429	-0.02720	-0.25092	0.15394	0.46913	0.17274	0.00133	0.02175	0.08453
33.627	1.74616	-0.03280	-0.26213	0.15821	0.47578	0.15163	0.00134	0.02182	0.08375
33.638	1.74694	-0.04732	-0.26612	0.15853	0.44925	0.14618	0.00134	0.02155	0.08355
33.649	1.74699	-0.05857	-0.25756	0.15783	0.42768	0.16131	0.00133	0.02133	0.08411
33.660	1.74819	-0.04573	-0.26299	0.16175	0.44921	0.15517	0.00134	0.02155	0.08388
33.671	1.74639	-0.03129	-0.26324	0.16306	0.47994	0.15782	0.00135	0.02186	0.08398
33.682	1.74343	-0.03274	-0.25996	0.16164	0.49673	0.15754	0.00134	0.02203	0.08397
33.693	1.74243	-0.03595	-0.25426	0.15671	0.48546	0.16669	0.00133	0.02191	0.08431
33.704	1.74144	-0.02735	-0.24191	0.15422	0.47942	0.18037	0.00133	0.02185	0.08481
33.715	1.74138	-0.01434	-0.24064	0.15397	0.48922	0.18021	0.00133	0.02195	0.08481
33.726	1.74313	-0.01363	-0.24684	0.15568	0.49383	0.16879	0.00133	0.02200	0.08439
33.737	1.74374	-0.03179	-0.24028	0.15533	0.47141	0.17962	0.00133	0.02177	0.08479
33.748	1.74324	-0.03595	-0.23135	0.15594	0.46902	0.18912	0.00133	0.02175	0.08514
33.759	1.74085	-0.01761	-0.24056	0.15463	0.49903	0.17234	0.00133	0.02205	0.08452
33.770	1.73915	-0.00556	-0.24324	0.15048	0.50716	0.17020	0.00132	0.02213	0.08444
33.781	1.73951	-0.00499	-0.23972	0.14969	0.49356	0.18126	0.00132	0.02200	0.08485
33.792	1.74012	-0.01285	-0.24680	0.15117	0.48483	0.18041	0.00132	0.02191	0.08482
33.803	1.74293	-0.01712	-0.24262	0.15354	0.48431	0.18650	0.00132	0.02190	0.08504
33.814	1.74412	-0.01618	-0.22545	0.15543	0.48545	0.19687	0.00133	0.02191	0.08542
33.825	1.74214	-0.02211	-0.22259	0.15470	0.48339	0.19401	0.00133	0.02189	0.08532
33.836	1.74334	-0.02814	-0.24244	0.15498	0.47800	0.17733	0.00133	0.02184	0.08470
33.847	1.74466	-0.03112	-0.24493	0.15463	0.47213	0.17960	0.00133	0.02178	0.08479
33.858	1.74089	-0.02422	-0.23413	0.15083	0.48123	0.19694	0.00132	0.02187	0.08543
33.869	1.73828	-0.02013	-0.23626	0.14975	0.49189	0.19602	0.00132	0.02198	0.08539
33.880	1.73973	-0.01725	-0.23317	0.15113	0.49404	0.19296	0.00132	0.02200	0.08528
33.891	1.74271	-0.01629	-0.23347	0.15362	0.48994	0.19198	0.00132	0.02196	0.08524
33.902	1.74289	-0.01904	-0.24068	0.15395	0.49039	0.18535	0.00133	0.02196	0.08500
33.913	1.74363	-0.01524	-0.24440	0.15347	0.49311	0.18264	0.00132	0.02199	0.08490
33.924	1.74274	-0.00326	-0.24070	0.15304	0.50753	0.18119	0.00132	0.02214	0.08484
33.935	1.74212	-0.00818	-0.24093	0.15329	0.50370	0.17072	0.00132	0.02210	0.08446
33.946	1.74078	-0.01192	-0.25425	0.14968	0.49944	0.16206	0.00132	0.02205	0.08414
33.957	1.74236	-0.01636	-0.25580	0.14856	0.48647	0.16683	0.00131	0.02192	0.08431
33.968	1.74127	-0.01284	-0.25221	0.14694	0.48830	0.17029	0.00131	0.02194	0.08444
33.979	1.74096	-0.02195	-0.24501	0.14839	0.48550	0.17414	0.00131	0.02191	0.08458
33.990	1.74202	-0.01928	-0.23101	0.15100	0.49277	0.18635	0.00132	0.02199	0.08504
34.001	1.74109	-0.00013	-0.24402	0.14849	0.50018	0.17236	0.00131	0.02206	0.08452
34.012	1.74281	0.00549	-0.24704	0.14995	0.50408	0.17052	0.00132	0.02210	0.08445
34.023	1.74216	-0.00643	-0.24601	0.15169	0.48694	0.17085	0.00132	0.02193	0.08446
34.034	1.74138	-0.00381	-0.23821	0.15164	0.49335	0.18417	0.00132	0.02199	0.08495
34.045	1.74218	-0.01331	-0.23024	0.15335	0.48723	0.19166	0.00132	0.02193	0.08523
34.056	1.74246	-0.03838	-0.22124	0.15532	0.45848	0.20249	0.00133	0.02164	0.08563
34.067	1.74023	-0.05820	-0.22128	0.15025	0.43482	0.20482	0.00132	0.02140	0.08572
34.078	1.73874	-0.06974	-0.22683	0.14787	0.43656	0.19137	0.00131	0.02142	0.08522
34.089	1.73775	-0.04973	-0.23715	0.14476	0.46217	0.17722	0.00130	0.02168	0.08470
34.100	1.73508	-0.03935	-0.23772	0.14447	0.47301	0.17574	0.00130	0.02179	0.08464
34.111	1.73421	-0.04316	-0.24368	0.14332	0.45485	0.17712	0.00130	0.02160	0.08469
34.122	1.73521	-0.05129	-0.25059	0.14442	0.45935	0.17872	0.00130	0.02165	0.08475
34.133	1.73439	-0.04312	-0.23945	0.14225	0.47334	0.19814	0.00130	0.02179	0.08547
34.144	1.73461	-0.03895	-0.24249	0.13992	0.48532	0.19647	0.00129	0.02191	0.08541
34.155	1.73627	-0.02348	-0.25496	0.14006	0.49640	0.19043	0.00129	0.02202	0.08519
34.166	1.73687	-0.01812	-0.27635	0.13941	0.50166	0.16753	0.00129	0.02208	0.08434
34.177	1.73402	-0.00843	-0.27691	0.13805	0.50399	0.16437	0.00129	0.02210	0.08422
34.188	1.73703	-0.01144	-0.25332	0.14212	0.50150	0.17495	0.00130	0.02208	0.08461
34.199	1.73973	-0.02510	-0.23997	0.14494	0.46642	0.18274	0.00130	0.02172	0.08490
34.210	1.73850	-0.03991	-0.23875	0.14013	0.44351	0.18920	0.00129	0.02149	0.08514
34.221	1.73684	-0.04706	-0.24121	0.13619	0.43463	0.17039	0.00128	0.02140	0.08445
34.232	1.73739	-0.02727	-0.24021	0.13433	0.45913	0.16954	0.00128	0.02165	0.08441
34.243	1.74040	-0.02408	-0.24321	0.13610	0.47128	0.15800	0.00128	0.02177	0.08399
34.254	1.74188	-0.02091	-0.23914	0.13856	0.48249	0.15790	0.00129	0.02188	0.08399
34.265	1.74255	-0.02773	-0.23452	0.14209	0.49392	0.16880	0.00130	0.02200	0.08439
34.276	1.74157	-0.02116	-0.23729	0.14056	0.49376	0.17542	0.00129	0.02200	0.08463
34.287	1.74118	-0.01916	-0.22940	0.14117	0.50756	0.20124	0.00130	0.02214	0.08559
34.298	1.74212	-0.04409	-0.22725	0.14033	0.46990	0.20053	0.00129	0.02176	0.08556
34.309	1.74132	-0.04377	-0.23793	0.13868	0.45950	0.18393	0.00129	0.02165	0.08495
34.320	1.74138	-0.04714	-0.23755	0.13852	0.48039	0.17416	0.00129	0.02186	0.08459
34.331	1.74248	-0.03032	-0.23917	0.14119	0.51059	0.17427	0.00130	0.02217	0.08459
34.342	1.74295	-0.02517	-0.24905	0.14206	0.52034	0.17319	0.00130	0.02227	0.08455
34.353	1.73981	-0.02876	-0.25103	0.13665	0.51950	0.16813	0.00128	0.02226	0.08436
34.364	1.73779	-0.03709	-0.23261	0.12995	0.49589	0.18905	0.00127	0.02202	0.08514
34.375	1.73715	-0.04751	-0.23172	0.12683	0.46737	0.18942	0.00126	0.02173	0.08515
34.386	1.73833	-0.03894	-0.24517	0.12783	0.47079	0.17325	0.00126	0.02176	0.08455
34.397	1.73893	-0.04821	-0.25489	0.12732	0.46062	0.15939	0.00126	0.02166	0.08404
34.408	1.74088	-0.06093	-0.26664	0.13002	0.45494	0.14191	0.00127	0.02160	0.08339
34.419	1.74192	-0.05084	-0.26627	0.13072	0.47505	0.15187	0.00127	0.02181	0.08376
34.430	1.74124	-0.04057	-0.26375	0.12865	0.48516	0.15469	0.00127	0.02191	0.08387
34.441	1.74314	-0.03987	-0.25998	0.13017	0.49493	0.16058	0.00127	0.02201	0.08408
